,timestamp,source,LHA_count_1,LHA_count_2,LHB_count_1,LHB_count_2
793,2023-07-27T15:36:49.909282Z,R,42325,74109,43825,79968
794,2023-07-27T15:36:49.987674Z,R,42328,74123,43822,79985
795,2023-07-27T15:36:50.109014Z,R,42351,74152,43816,79987
796,2023-07-27T15:36:50.208750Z,R,42401,74198,43829,80006
797,2023-07-27T15:36:50.300030Z,R,42539,74299,43873,80093
798,2023-07-27T15:36:50.412349Z,R,42699,74500,43903,80211
799,2023-07-27T15:36:50.522400Z,R,42758,74608,43917,80272
800,2023-07-27T15:36:50.614375Z,R,42765,74608,43920,80272
801,2023-07-27T15:36:50.711350Z,R,42746,74598,43911,80257
802,2023-07-27T15:36:50.797596Z,R,42755,74600,43908,80248
803,2023-07-27T15:36:50.900996Z,R,42748,74585,43904,80238
804,2023-07-27T15:36:50.991491Z,R,42734,74575,43900,80217
805,2023-07-27T15:36:51.112125Z,R,42734,74577,43895,80220
806,2023-07-27T15:36:51.208080Z,R,42732,74575,43906,80229
807,2023-07-27T15:36:51.316290Z,R,42705,74529,43935,80242
808,2023-07-27T15:36:51.404213Z,R,42571,74392,43971,80261
809,2023-07-27T15:36:51.494423Z,R,42415,74181,44007,80257
810,2023-07-27T15:36:51.704872Z,R,41906,73837,43720,79899
811,2023-07-27T15:36:51.824327Z,R,41520,73686,43337,79545
812,2023-07-27T15:36:51.918825Z,R,41133,73446,42976,79050
813,2023-07-27T15:36:51.992473Z,R,40758,73205,42688,78685
814,2023-07-27T15:36:52.125176Z,R,40457,72890,42519,78355
815,2023-07-27T15:36:52.199097Z,R,40126,72624,42337,78080
816,2023-07-27T15:36:52.306506Z,R,39888,72459,42207,77901
817,2023-07-27T15:36:52.396276Z,R,39827,72329,42197,77805
818,2023-07-27T15:36:52.498051Z,R,39853,72284,42240,77775
819,2023-07-27T15:36:52.607890Z,R,39830,72254,42224,77739
820,2023-07-27T15:36:52.697508Z,R,39775,72202,42195,77700
821,2023-07-27T15:36:52.807494Z,R,39754,72179,42179,77650
822,2023-07-27T15:36:52.889147Z,R,39762,72187,42183,77647
823,2023-07-27T15:36:53.016391Z,R,39801,72229,42207,77700
824,2023-07-27T15:36:53.092343Z,R,39883,72302,42244,77766
825,2023-07-27T15:36:53.211194Z,R,39961,72357,42294,77823
826,2023-07-27T15:36:53.310344Z,R,40072,72430,42376,77950
827,2023-07-27T15:36:53.402145Z,R,40207,72507,42490,78074
828,2023-07-27T15:36:53.511587Z,R,40355,72577,42625,78224
829,2023-07-27T15:36:53.604537Z,R,40502,72649,42753,78331
830,2023-07-27T15:36:53.723406Z,R,40647,72730,42871,78476
831,2023-07-27T15:36:53.795364Z,R,40783,72794,42990,78621
832,2023-07-27T15:36:54.005152Z,R,41157,72929,43320,78949
833,2023-07-27T15:36:54.106333Z,R,41242,72977,43430,79060
834,2023-07-27T15:36:54.193689Z,R,41371,73022,43554,79186
835,2023-07-27T15:36:54.311986Z,R,41495,73074,43655,79271
836,2023-07-27T15:36:54.513022Z,R,41791,73154,43947,79574
837,2023-07-27T15:36:54.601261Z,R,41872,73161,44070,79682
838,2023-07-27T15:36:54.704157Z,R,42008,73169,44235,79818
839,2023-07-27T15:36:54.798518Z,R,42141,73166,44409,79957
840,2023-07-27T15:36:54.911162Z,R,42280,73169,44579,80100
841,2023-07-27T15:36:55.124134Z,R,42525,73113,44920,80357
842,2023-07-27T15:36:55.210102Z,R,42632,73064,45092,80484
843,2023-07-27T15:36:55.307486Z,R,42724,73008,45244,80565
844,2023-07-27T15:36:55.406703Z,R,42785,72947,45373,80647
845,2023-07-27T15:36:55.498360Z,R,42832,72868,45491,80716
846,2023-07-27T15:36:55.597732Z,R,42874,72775,45620,80781
847,2023-07-27T15:36:55.714494Z,R,42911,72678,45749,80849
848,2023-07-27T15:36:55.807321Z,R,42948,72571,45881,80926
849,2023-07-27T15:36:55.906343Z,R,42963,72423,46024,80988
850,2023-07-27T15:36:55.993980Z,R,42970,72259,46169,81033
851,2023-07-27T15:36:56.100455Z,R,42943,72039,46302,81072
852,2023-07-27T15:36:56.219391Z,R,42934,71901,46428,81102
853,2023-07-27T15:36:56.291255Z,R,42924,71708,46541,81113
854,2023-07-27T15:36:56.492141Z,R,42896,71466,46734,81150
855,2023-07-27T15:36:56.690139Z,R,42805,71054,46959,81163
856,2023-07-27T15:36:56.796399Z,R,42679,70799,47067,81136
857,2023-07-27T15:36:56.907354Z,R,42573,70535,47143,81079
858,2023-07-27T15:36:56.988971Z,R,42433,70298,47190,81006
859,2023-07-27T15:36:57.103022Z,R,42265,70090,47226,80934
860,2023-07-27T15:36:57.321409Z,R,41964,69703,47250,80765
861,2023-07-27T15:36:57.510854Z,R,41514,69261,47171,80466
862,2023-07-27T15:36:57.621430Z,R,41392,69123,47141,80380
863,2023-07-27T15:36:57.719504Z,R,41149,68934,47059,80200
864,2023-07-27T15:36:57.809985Z,R,40829,68712,46932,79962
865,2023-07-27T15:36:57.900092Z,R,40495,68503,46776,79689
866,2023-07-27T15:36:57.997223Z,R,40174,68330,46629,79431
867,2023-07-27T15:36:58.095334Z,R,39848,68064,46487,79161
868,2023-07-27T15:36:58.302931Z,R,39183,67651,46117,78583
869,2023-07-27T15:36:58.506581Z,R,38678,67385,45837,78114
870,2023-07-27T15:36:58.633444Z,R,38411,67278,45625,77839
871,2023-07-27T15:36:58.706261Z,R,38133,67203,45320,77546
872,2023-07-27T15:36:58.802441Z,R,37891,67142,45120,77262
873,2023-07-27T15:36:58.906397Z,R,37657,67121,44846,76986
874,2023-07-27T15:36:59.007232Z,R,37460,67128,44580,76726
875,2023-07-27T15:36:59.090702Z,R,37274,67139,44311,76483
876,2023-07-27T15:36:59.213959Z,R,37114,67185,44027,76250
877,2023-07-27T15:36:59.315150Z,R,36968,67259,43731,76023
878,2023-07-27T15:36:59.394810Z,R,36829,67339,43430,75800
879,2023-07-27T15:36:59.521457Z,R,36734,67443,43148,75613
880,2023-07-27T15:36:59.598202Z,R,36646,67567,42829,75459
881,2023-07-27T15:36:59.705135Z,R,36619,67720,42626,75343
882,2023-07-27T15:36:59.809597Z,R,36616,67880,42419,75263
883,2023-07-27T15:36:59.898174Z,R,36652,68054,42257,75233
884,2023-07-27T15:36:59.988179Z,R,36722,68246,42108,75231
885,2023-07-27T15:37:00.101799Z,R,36784,68450,41960,75239
886,2023-07-27T15:37:00.206196Z,R,36859,68656,41811,75240
887,2023-07-27T15:37:00.303754Z,R,36939,68849,41697,75267
888,2023-07-27T15:37:00.414545Z,R,37042,69057,41611,75325
889,2023-07-27T15:37:00.610438Z,R,37348,69539,41495,75537
890,2023-07-27T15:37:00.805896Z,R,37588,69846,41501,75735
891,2023-07-27T15:37:00.907040Z,R,37763,70058,41524,75880
892,2023-07-27T15:37:01.001107Z,R,37940,70249,41572,76032
893,2023-07-27T15:37:01.093778Z,R,38136,70433,41621,76177
894,2023-07-27T15:37:01.207235Z,R,38275,70618,41665,76327
895,2023-07-27T15:37:01.312662Z,R,38479,70793,41721,76478
896,2023-07-27T15:37:01.436480Z,R,38628,70977,41802,76657
897,2023-07-27T15:37:01.503520Z,R,38860,71207,41892,76864
898,2023-07-27T15:37:01.593843Z,R,39062,71399,41978,77037
899,2023-07-27T15:37:01.714562Z,R,39217,71547,42036,77167
900,2023-07-27T15:37:01.791590Z,R,39400,71740,42104,77332
901,2023-07-27T15:37:01.896945Z,R,39615,71941,42191,77514
902,2023-07-27T15:37:01.998131Z,R,39862,72146,42286,77696
903,2023-07-27T15:37:02.097683Z,R,40074,72370,42407,77879
904,2023-07-27T15:37:02.214478Z,R,40226,72520,42469,78036
905,2023-07-27T15:37:02.290242Z,R,40347,72626,42517,78129
906,2023-07-27T15:37:02.422064Z,R,40374,72654,42537,78152
907,2023-07-27T15:37:02.496189Z,R,40369,72644,42528,78147
908,2023-07-27T15:37:02.603183Z,R,40368,72635,42528,78136
909,2023-07-27T15:37:02.720595Z,R,40373,72641,42531,78136
910,2023-07-27T15:37:02.794649Z,R,40367,72639,42531,78137
911,2023-07-27T15:37:02.913636Z,R,40365,72638,42529,78142
912,2023-07-27T15:37:02.993439Z,R,40367,72644,42527,78144
913,2023-07-27T15:37:03.110075Z,R,40366,72636,42531,78144
914,2023-07-27T15:37:03.215042Z,R,40368,72648,42529,78144
915,2023-07-27T15:37:03.313348Z,R,40368,72640,42527,78139
916,2023-07-27T15:37:03.428831Z,R,40361,72637,42531,78144
917,2023-07-27T15:37:03.527115Z,R,40366,72636,42529,78144
918,2023-07-27T15:37:03.604525Z,R,40366,72634,42531,78132
919,2023-07-27T15:37:03.723477Z,R,40359,72635,42531,78132
920,2023-07-27T15:37:03.794738Z,R,40358,72632,42526,78132
921,2023-07-27T15:37:03.920338Z,R,40358,72635,42524,78133
922,2023-07-27T15:37:03.985838Z,R,40358,72631,42523,78129
923,2023-07-27T15:37:04.112066Z,R,40359,72635,42523,78133
924,2023-07-27T15:37:04.204416Z,R,40358,72635,42524,78133
925,2023-07-27T15:37:04.324468Z,R,40357,72626,42531,78128
926,2023-07-27T15:37:04.512192Z,R,40356,72629,42524,78126
927,2023-07-27T15:37:04.598311Z,R,40358,72624,42526,78130
928,2023-07-27T15:37:04.694415Z,R,40363,72639,42525,78129
929,2023-07-27T15:37:04.824290Z,R,40366,72634,42531,78129
930,2023-07-27T15:37:04.919670Z,R,40368,72642,42531,78144
931,2023-07-27T15:37:04.982239Z,R,40376,72652,42537,78157
932,2023-07-27T15:37:05.101457Z,R,40412,72766,42526,78267
933,2023-07-27T15:37:05.201410Z,R,40619,73512,42408,78681
934,2023-07-27T15:37:05.298899Z,R,41288,74506,42418,79546
935,2023-07-27T15:37:05.405356Z,R,42249,76134,42635,80828
936,2023-07-27T15:37:13.741643Z,G,32107,68847,34097,70072
937,2023-07-27T15:37:13.790719Z,G,32952,69885,34948,72215
938,2023-07-27T15:37:13.908845Z,G,33345,70493,35481,72951
939,2023-07-27T15:37:14.110213Z,G,34413,71354,36427,74335
940,2023-07-27T15:37:14.192355Z,G,34552,71403,36534,74371
941,2023-07-27T15:37:14.314124Z,G,34648,71393,36597,74342
942,2023-07-27T15:37:14.408758Z,G,34714,71340,36655,74258
943,2023-07-27T15:37:14.612075Z,G,35066,71294,37018,74245
944,2023-07-27T15:37:14.904924Z,G,35379,71314,37346,74365
945,2023-07-27T15:37:14.979489Z,G,35389,71282,37361,74347
946,2023-07-27T15:37:15.087688Z,G,35343,71187,37343,74254
947,2023-07-27T15:37:15.203724Z,G,35277,71090,37317,74147
948,2023-07-27T15:37:15.299520Z,G,35232,71022,37295,74066
949,2023-07-27T15:37:15.399283Z,G,35200,70983,37276,74021
950,2023-07-27T15:37:15.505096Z,G,35179,70951,37269,73980
951,2023-07-27T15:37:15.630668Z,G,35146,70892,37243,73897
952,2023-07-27T15:37:15.683087Z,G,35116,70818,37222,73802
953,2023-07-27T15:37:15.813701Z,G,35104,70747,37194,73653
954,2023-07-27T15:37:15.898273Z,G,35017,70611,37077,73452
955,2023-07-27T15:37:15.995683Z,G,34882,70456,36924,73171
956,2023-07-27T15:37:16.410327Z,G,34479,69991,36623,72506
957,2023-07-27T15:37:16.485692Z,G,34492,69986,36627,72499
958,2023-07-27T15:37:16.601374Z,G,34518,70039,36663,72579
959,2023-07-27T15:37:16.707476Z,G,34510,70081,36660,72677
960,2023-07-27T15:37:16.807290Z,G,34331,69947,36585,72611
961,2023-07-27T15:37:16.885355Z,G,34037,69683,36521,72405
962,2023-07-27T15:37:16.987908Z,G,33924,69449,36562,72305
963,2023-07-27T15:37:17.101007Z,G,33867,69228,36683,72151
964,2023-07-27T15:37:17.510528Z,G,34083,68743,37204,71889
965,2023-07-27T15:37:17.709221Z,G,34107,68487,37446,71774
966,2023-07-27T15:37:17.800706Z,G,34043,68197,37673,71651
967,2023-07-27T15:37:17.909981Z,G,34119,67881,38091,71637
968,2023-07-27T15:37:17.988150Z,G,34221,67710,38386,71717
969,2023-07-27T15:37:18.098000Z,G,34336,67685,38590,71805
970,2023-07-27T15:37:18.200784Z,G,34286,67602,38593,71724
971,2023-07-27T15:37:18.396662Z,G,34279,67591,38565,71683
972,2023-07-27T15:37:18.515779Z,G,34288,67605,38561,71686
973,2023-07-27T15:37:18.597562Z,G,34291,67607,38568,71694
974,2023-07-27T15:37:18.682091Z,G,34291,67606,38572,71695
975,2023-07-27T15:37:18.782001Z,G,34292,67603,38572,71695
976,2023-07-27T15:37:19.446651Z,G,34292,67606,38570,71692
977,2023-07-27T15:37:19.488030Z,G,34294,67605,38572,71695
978,2023-07-27T15:37:19.808288Z,G,34291,67605,38575,71699
979,2023-07-27T15:37:19.957344Z,G,34294,67606,38572,71694
980,2023-07-27T15:37:19.996433Z,G,34290,67604,38579,71699
981,2023-07-27T15:37:20.118008Z,G,34293,67603,38579,71699
982,2023-07-27T15:37:20.212462Z,G,34294,67604,38575,71695
983,2023-07-27T15:37:20.400347Z,G,34291,67603,38570,71695
984,2023-07-27T15:37:20.607866Z,G,34290,67603,38571,71695
985,2023-07-27T15:37:20.702980Z,G,34297,67605,38572,71699
986,2023-07-27T15:37:20.996826Z,G,34293,67610,38572,71695
987,2023-07-27T15:37:21.094233Z,G,34290,67603,38570,71694
988,2023-07-27T15:37:21.250092Z,G,34294,67606,38575,71699
989,2023-07-27T15:37:21.291910Z,G,34293,67605,38572,71694
990,2023-07-27T15:37:21.429573Z,G,34294,67606,38569,71695
991,2023-07-27T15:37:21.530771Z,G,34293,67607,38574,71694
992,2023-07-27T15:37:21.601886Z,G,34291,67604,38579,71694
993,2023-07-27T15:37:21.709004Z,G,34291,67603,38579,71696
994,2023-07-27T15:37:21.802923Z,G,34291,67609,38571,71692
995,2023-07-27T15:37:21.933803Z,G,34291,67605,38574,71695
996,2023-07-27T15:37:21.979794Z,G,34290,67603,38569,71694
997,2023-07-27T15:37:22.208308Z,G,34290,67604,38571,71702
998,2023-07-27T15:37:22.396623Z,G,34293,67606,38570,71695
999,2023-07-27T15:37:22.507870Z,G,34291,67610,38575,71697
1000,2023-07-27T15:37:22.588608Z,G,34294,67607,38569,71694
1001,2023-07-27T15:37:22.686512Z,G,34292,67606,38571,71694
1002,2023-07-27T15:37:22.908698Z,G,34291,67604,38570,71694
1003,2023-07-27T15:37:22.989795Z,G,34293,67607,38575,71699
1004,2023-07-27T15:37:23.126017Z,G,34294,67604,38572,71694
1005,2023-07-27T15:37:23.176985Z,G,34290,67604,38570,71694
1006,2023-07-27T15:37:23.438907Z,G,34294,67606,38579,71699
1007,2023-07-27T15:37:23.502684Z,G,34293,67604,38572,71699
1008,2023-07-27T15:37:23.812844Z,G,34293,67604,38571,71695
1009,2023-07-27T15:37:24.011410Z,G,34294,67606,38574,71695
1010,2023-07-27T15:37:24.208906Z,G,34291,67609,38572,71695
1011,2023-07-27T15:37:24.300758Z,G,34293,67603,38569,71694
1012,2023-07-27T15:37:24.496199Z,G,34290,67604,38572,71694
1013,2023-07-27T15:37:24.590819Z,G,34291,67605,38569,71693
1014,2023-07-27T15:37:24.998890Z,G,34291,67604,38575,71696
1015,2023-07-27T15:37:25.088335Z,G,34292,67605,38573,71699
1016,2023-07-27T15:37:25.219899Z,G,34290,67607,38569,71695
1017,2023-07-27T15:37:25.511611Z,G,34293,67605,38572,71694
1018,2023-07-27T15:37:25.704649Z,G,34291,67607,38571,71695
1019,2023-07-27T15:37:25.926722Z,G,34294,67606,38579,71699
1020,2023-07-27T15:37:26.009717Z,G,34292,67607,38572,71695
1021,2023-07-27T15:37:26.092515Z,G,34290,67602,38570,71702
1022,2023-07-27T15:37:26.216955Z,G,34293,67605,38579,71702
1023,2023-07-27T15:37:26.290653Z,G,34294,67604,38574,71694
1024,2023-07-27T15:37:26.394401Z,G,34294,67606,38571,71694
1025,2023-07-27T15:37:26.510604Z,G,34293,67609,38570,71695
1026,2023-07-27T15:37:26.706686Z,G,34294,67606,38571,71695
1027,2023-07-27T15:37:26.793109Z,G,34293,67605,38569,71695
1028,2023-07-27T15:37:27.016772Z,G,34294,67606,38571,71695
1029,2023-07-27T15:37:27.303676Z,G,34294,67606,38575,71695
1030,2023-07-27T15:37:27.394206Z,G,34291,67607,38571,71695
1031,2023-07-27T15:37:27.496096Z,G,34291,67604,38571,71692
1032,2023-07-27T15:37:27.984982Z,G,34293,67609,38569,71694
1033,2023-07-27T15:37:28.099552Z,G,34294,67613,38570,71693
1034,2023-07-27T15:37:28.234597Z,G,34292,67603,38571,71702
1035,2023-07-27T15:37:28.420398Z,G,34294,67606,38571,71694
1036,2023-07-27T15:37:28.495584Z,G,34292,67606,38575,71699
1037,2023-07-27T15:37:28.607273Z,G,34291,67604,38579,71692
1038,2023-07-27T15:37:28.709573Z,G,34291,67604,38579,71699
1039,2023-07-27T15:37:28.808861Z,G,34294,67606,38570,71692
1040,2023-07-27T15:37:28.877963Z,G,34290,67603,38571,71697
1041,2023-07-27T15:37:28.983968Z,G,34291,67605,38571,71695
1042,2023-07-27T15:37:29.092663Z,G,34291,67609,38568,71693
1043,2023-07-27T15:37:29.205914Z,G,34291,67604,38575,71697
1044,2023-07-27T15:37:29.299086Z,G,34290,67604,38574,71694
1045,2023-07-27T15:37:29.405279Z,G,34290,67604,38570,71692
1046,2023-07-27T15:37:29.502392Z,G,34291,67604,38570,71695
1047,2023-07-27T15:37:29.712267Z,G,34291,67604,38579,71699
1048,2023-07-27T15:37:29.822183Z,G,34297,67605,38579,71694
1049,2023-07-27T15:37:29.911706Z,G,34291,67603,38579,71695
1050,2023-07-27T15:37:30.023035Z,G,34294,67606,38579,71699
1051,2023-07-27T15:37:30.092683Z,G,34291,67607,38575,71699
1052,2023-07-27T15:37:30.392251Z,G,34293,67607,38572,71692
1053,2023-07-27T15:37:30.498610Z,G,34291,67604,38571,71694
1054,2023-07-27T15:37:30.809111Z,G,34290,67604,38570,71695
1055,2023-07-27T15:37:31.000840Z,G,34291,67603,38569,71695
1056,2023-07-27T15:37:31.087450Z,G,34294,67605,38569,71692
1057,2023-07-27T15:37:31.184109Z,G,34293,67605,38569,71692
1058,2023-07-27T15:37:31.311227Z,G,34292,67604,38574,71692
1059,2023-07-27T15:37:31.408594Z,G,34293,67604,38572,71699
1060,2023-07-27T15:37:32.091708Z,G,34291,67603,38571,71693
1061,2023-07-27T15:37:32.413784Z,G,34293,67604,38570,71694
1062,2023-07-27T15:37:32.483118Z,G,34292,67604,38570,71692
1063,2023-07-27T15:37:32.601251Z,G,34291,67604,38570,71694
1064,2023-07-27T15:37:32.689878Z,G,34290,67604,38574,71695
1065,2023-07-27T15:37:32.909729Z,G,34290,67604,38575,71695
1066,2023-07-27T15:37:33.004118Z,G,34294,67606,38570,71693
1067,2023-07-27T15:37:33.106916Z,G,34293,67604,38579,71699
1068,2023-07-27T15:37:33.208346Z,G,34292,67604,38571,71694
1069,2023-07-27T15:37:33.329244Z,G,34291,67607,38579,71702
1070,2023-07-27T15:37:33.509263Z,G,34293,67609,38572,71692
1071,2023-07-27T15:37:33.600241Z,G,34292,67604,38570,71695
1072,2023-07-27T15:37:33.815663Z,G,34291,67604,38571,71695
1073,2023-07-27T15:37:33.889732Z,G,34291,67607,38571,71699
1074,2023-07-27T15:37:33.979352Z,G,34291,67607,38569,71693
1075,2023-07-27T15:37:34.201389Z,G,34290,67604,38571,71695
1076,2023-07-27T15:37:34.295704Z,G,34290,67604,38569,71695
1077,2023-07-27T15:37:34.398224Z,G,34291,67604,38570,71695
1078,2023-07-27T15:37:34.468932Z,B,46756,82441,50592,85321
1079,2023-07-27T15:37:34.583199Z,B,46789,82743,50748,85463
1080,2023-07-27T15:37:34.684546Z,B,46774,82896,50835,85502
1081,2023-07-27T15:37:34.793848Z,B,46781,82915,50844,85525
1082,2023-07-27T15:37:34.807881Z,G,34292,67607,38569,71693
1083,2023-07-27T15:37:34.865519Z,B,46749,83017,50845,85544
1084,2023-07-27T15:37:34.881546Z,G,34294,67606,38571,71692
1085,2023-07-27T15:37:34.965828Z,B,46773,83036,50872,85566
1086,2023-07-27T15:37:35.084679Z,G,34293,67605,38571,71692
1087,2023-07-27T15:37:35.283192Z,B,46711,83083,50964,85446
1088,2023-07-27T15:37:35.377584Z,B,46717,83081,50962,85451
1089,2023-07-27T15:37:35.415466Z,G,34294,67606,38571,71695
1090,2023-07-27T15:37:35.472616Z,B,46716,83078,50962,85449
1091,2023-07-27T15:37:35.486644Z,G,34293,67604,38574,71695
1092,2023-07-27T15:37:35.572328Z,B,46715,83083,50965,85447
1093,2023-07-27T15:37:35.712898Z,G,34291,67604,38579,71694
1094,2023-07-27T15:37:35.768909Z,B,46715,83078,50961,85449
1095,2023-07-27T15:37:35.792483Z,G,34291,67610,38574,71695
1096,2023-07-27T15:37:35.913377Z,G,34294,67607,38575,71695
1097,2023-07-27T15:37:35.962653Z,B,46719,83078,50962,85445
1098,2023-07-27T15:37:36.079608Z,G,34291,67604,38569,71693
1099,2023-07-27T15:37:36.092610Z,R,45804,82382,49143,85074
1100,2023-07-27T15:37:36.172604Z,B,46719,83082,50965,85446
1101,2023-07-27T15:37:36.207477Z,G,34294,67606,38572,71695
1102,2023-07-27T15:37:36.268872Z,B,46716,83078,50962,85448
1103,2023-07-27T15:37:36.292526Z,G,34290,67604,38579,71695
1104,2023-07-27T15:37:36.312621Z,R,44809,81427,46796,84865
1105,2023-07-27T15:37:36.359793Z,B,46715,83078,50962,85447
1106,2023-07-27T15:37:36.378644Z,G,34290,67603,38574,71694
1107,2023-07-27T15:37:36.482589Z,B,46716,83083,50965,85449
1108,2023-07-27T15:37:36.501625Z,G,34293,67609,38574,71692
1109,2023-07-27T15:37:36.562828Z,B,46716,83083,50965,85444
1110,2023-07-27T15:37:36.609861Z,G,34294,67607,38571,71694
1111,2023-07-27T15:37:36.671762Z,B,46719,83080,50963,85450
1112,2023-07-27T15:37:36.686795Z,G,34294,67609,38572,71695
1113,2023-07-27T15:37:36.765805Z,B,46714,83078,50960,85444
1114,2023-07-27T15:37:36.812306Z,G,34292,67604,38571,71692
1115,2023-07-27T15:37:36.863693Z,B,46716,83082,50965,85450
1116,2023-07-27T15:37:36.955751Z,G,34292,67606,38572,71693
1117,2023-07-27T15:37:37.184902Z,B,46716,83081,50961,85449
1118,2023-07-27T15:37:37.197876Z,G,34293,67604,38569,71695
1119,2023-07-27T15:37:37.266335Z,B,46710,83080,50963,85446
1120,2023-07-27T15:37:37.278180Z,G,34290,67602,38568,71693
1121,2023-07-27T15:37:37.366125Z,B,46717,83081,50963,85451
1122,2023-07-27T15:37:37.388203Z,G,34291,67605,38570,71699
1123,2023-07-27T15:37:37.483698Z,B,46715,83082,50964,85451
1124,2023-07-27T15:37:37.512861Z,G,34292,67606,38570,71699
1125,2023-07-27T15:37:37.568515Z,B,46713,83082,50964,85447
1126,2023-07-27T15:37:37.614503Z,G,34294,67609,38570,71691
1127,2023-07-27T15:37:37.658294Z,B,46714,83078,50962,85450
1128,2023-07-27T15:37:37.688566Z,G,34293,67604,38570,71695
1129,2023-07-27T15:37:37.773189Z,B,46717,83081,50963,85449
1130,2023-07-27T15:37:37.807624Z,G,34292,67609,38575,71704
1131,2023-07-27T15:37:37.886361Z,B,46714,83088,50969,85446
1132,2023-07-27T15:37:37.898391Z,G,34294,67606,38570,71695
1133,2023-07-27T15:37:37.964461Z,B,46713,83078,50962,85445
1134,2023-07-27T15:37:38.008460Z,G,34293,67603,38572,71695
1135,2023-07-27T15:37:38.068122Z,B,46713,83078,50962,85450
1136,2023-07-27T15:37:38.086122Z,G,34290,67607,38572,71694
1137,2023-07-27T15:37:38.169664Z,B,46716,83080,50962,85449
1138,2023-07-27T15:37:38.192644Z,G,34291,67605,38569,71692
1139,2023-07-27T15:37:38.267512Z,B,46715,83078,50961,85445
1140,2023-07-27T15:37:38.297548Z,G,34291,67609,38574,71694
1141,2023-07-27T15:37:38.363625Z,B,46715,83081,50963,85449
1142,2023-07-27T15:37:38.390525Z,G,34297,67605,38569,71694
1143,2023-07-27T15:37:38.472354Z,B,46716,83080,50962,85445
1144,2023-07-27T15:37:38.568631Z,B,46716,83081,50962,85449
1145,2023-07-27T15:37:38.582730Z,G,34294,67603,38572,71692
1146,2023-07-27T15:37:38.662554Z,B,46717,83078,50960,85449
1147,2023-07-27T15:37:38.694667Z,G,34290,67607,38574,71699
1148,2023-07-27T15:37:38.762564Z,B,46714,83078,50962,85449
1149,2023-07-27T15:37:38.796813Z,G,34294,67606,38579,71695
1150,2023-07-27T15:37:38.863562Z,B,46716,83083,50965,85447
1151,2023-07-27T15:37:38.883620Z,G,34293,67604,38570,71695
1152,2023-07-27T15:37:38.961608Z,B,46719,83080,50962,85448
1153,2023-07-27T15:37:38.988589Z,G,34297,67604,38570,71699
1154,2023-07-27T15:37:39.058587Z,B,46711,83083,50964,85449
1155,2023-07-27T15:37:39.076830Z,G,34290,38570,34292,71694
1156,2023-07-27T15:37:39.182523Z,B,46719,83078,50962,85448
1157,2023-07-27T15:37:39.199535Z,G,34292,67604,38570,71695
1158,2023-07-27T15:37:39.266538Z,B,46715,83082,50965,85451
1159,2023-07-27T15:37:39.282520Z,G,34293,67609,38572,71694
1160,2023-07-27T15:37:39.292489Z,R,46162,81797,49522,84771
1161,2023-07-27T15:37:39.387198Z,R,46253,82341,49656,85308
1162,2023-07-27T15:37:39.399202Z,G,34291,67603,38579,71695
1163,2023-07-27T15:37:39.588825Z,B,46716,83080,50965,85447
1164,2023-07-27T15:37:39.604860Z,G,34290,67603,38575,71699
1165,2023-07-27T15:37:39.666794Z,B,46714,83077,50962,85450
1166,2023-07-27T15:37:39.683825Z,G,34291,67605,38570,71694
1167,2023-07-27T15:37:39.806346Z,G,34290,67604,38575,71695
1168,2023-07-27T15:37:39.878348Z,B,46719,83081,50963,85446
1169,2023-07-27T15:37:39.895064Z,G,34291,67607,38570,71695
1170,2023-07-27T15:37:39.954851Z,B,46712,83080,50963,85447
1171,2023-07-27T15:37:39.986846Z,G,34293,67602,38569,71695
1172,2023-07-27T15:37:40.060939Z,B,46715,83082,50961,85445
1173,2023-07-27T15:37:40.178567Z,B,46716,83078,50960,85450
1174,2023-07-27T15:37:40.195510Z,G,34293,67603,38575,71695
1175,2023-07-27T15:37:40.264887Z,B,46716,83082,50964,85444
1176,2023-07-27T15:37:40.291842Z,G,34297,67604,38569,71694
1177,2023-07-27T15:37:40.366706Z,B,46714,83076,50963,85449
1178,2023-07-27T15:37:40.384590Z,G,34293,67604,38570,71695
1179,2023-07-27T15:37:40.461337Z,B,46715,83081,50962,85445
1180,2023-07-27T15:37:40.490589Z,G,34291,67607,38572,71694
1181,2023-07-27T15:37:40.598229Z,B,46719,83088,50962,85451
1182,2023-07-27T15:37:40.617202Z,G,34290,67604,38570,71692
1183,2023-07-27T15:37:40.662424Z,B,46714,83082,50963,85451
1184,2023-07-27T15:37:40.704756Z,G,34297,67605,38579,71695
1185,2023-07-27T15:37:40.765606Z,B,46713,83080,50963,85449
1186,2023-07-27T15:37:40.777609Z,G,34291,67604,38571,71696
1187,2023-07-27T15:37:40.889937Z,G,34291,67603,38571,71696
1188,2023-07-27T15:37:41.007111Z,G,34294,67609,38579,71699
1189,2023-07-27T15:37:41.065927Z,B,46715,83083,50964,85448
1190,2023-07-27T15:37:41.081213Z,G,34291,67604,38570,71699
1191,2023-07-27T15:37:41.177752Z,B,46719,83082,50964,85451
1192,2023-07-27T15:37:41.192853Z,G,34297,67605,38570,71694
1193,2023-07-27T15:37:41.276820Z,B,46714,83081,50961,85449
1194,2023-07-27T15:37:41.295654Z,G,34292,67605,38570,71694
1195,2023-07-27T15:37:41.361517Z,B,46716,83078,50961,85449
1196,2023-07-27T15:37:41.386680Z,G,34297,67604,38572,71696
