timestamp,frame,x,y
2023-07-24T17:15:23.296630Z,24360,1433.7326288223267,629.4019818305969
2023-07-24T17:15:23.313313Z,24361,1433.131456375122,628.4528821706772
2023-07-24T17:15:23.329997Z,24362,1432.6603412628174,627.9802322387695
2023-07-24T17:15:23.346680Z,24363,1431.978702545166,627.5812536478043
2023-07-24T17:15:23.363363Z,24364,1431.6776990890503,627.0384639501572
2023-07-24T17:15:23.380047Z,24365,1431.3899278640747,627.0440071821213
2023-07-24T17:15:23.396730Z,24366,1431.1593770980835,626.6401559114456
2023-07-24T17:15:23.413413Z,24367,1430.969476699829,626.5341639518738
2023-07-24T17:15:23.430097Z,24368,1430.9574365615845,626.6873180866241
2023-07-24T17:15:23.446780Z,24369,1431.0555458068848,626.6813278198242
2023-07-24T17:15:23.463463Z,24370,1430.925726890564,626.9192397594452
2023-07-24T17:15:23.480147Z,24371,1431.041955947876,627.1731555461884
2023-07-24T17:15:23.496830Z,24372,1431.0699701309204,627.3915320634842
2023-07-24T17:15:23.513514Z,24373,1431.3230514526367,627.9729455709457
2023-07-24T17:15:23.530197Z,24374,1431.6127300262451,628.6025941371918
2023-07-24T17:15:23.546880Z,24375,1431.7299127578735,629.5446753501892
2023-07-24T17:15:23.563564Z,24376,1431.9636821746826,629.9659609794617
2023-07-24T17:15:23.580247Z,24377,1432.2173595428467,631.1475187540054
2023-07-24T17:15:23.596930Z,24378,1432.2142601013184,631.7538321018219
2023-07-24T17:15:23.613614Z,24379,1432.5852394104004,633.0219805240631
2023-07-24T17:15:23.630297Z,24380,1432.7009916305542,634.0136826038361
2023-07-24T17:15:23.646980Z,24381,1432.7665567398071,635.5244815349579
2023-07-24T17:15:23.663664Z,24382,1432.8116178512573,636.9014382362366
2023-07-24T17:15:23.680347Z,24383,1432.9527616500854,638.3982449769974
2023-07-24T17:15:23.697030Z,24384,1432.995319366455,639.6099776029587
2023-07-24T17:15:23.713714Z,24385,1433.2242012023926,641.3772404193878
2023-07-24T17:15:23.730397Z,24386,1433.4306716918945,643.01897585392
2023-07-24T17:15:23.747080Z,24387,1433.3418607711792,644.3780064582825
2023-07-24T17:15:23.763764Z,24388,1433.5901737213135,646.1235880851746
2023-07-24T17:15:23.780447Z,24389,1433.8334798812866,648.007795214653
2023-07-24T17:15:23.797130Z,24390,1434.2564344406128,649.5494395494461
2023-07-24T17:15:23.813814Z,24391,1434.731125831604,650.4934877157211
2023-07-24T17:15:23.830497Z,24392,1435.1098537445068,652.0948559045792
2023-07-24T17:15:23.847181Z,24393,1435.4552030563354,653.6226868629456
2023-07-24T17:15:23.863864Z,24394,1435.541272163391,655.0387144088745
2023-07-24T17:15:23.880547Z,24395,1435.925006866455,656.3601046800613
2023-07-24T17:15:23.897231Z,24396,1435.8609914779663,657.452255487442
2023-07-24T17:15:23.913914Z,24397,1436.2714290618896,658.6644798517227
2023-07-24T17:15:23.930597Z,24398,1436.4922046661377,659.8480939865112
2023-07-24T17:15:23.947281Z,24399,1436.620831489563,660.9776169061661
2023-07-24T17:15:23.963964Z,24400,1436.8233680725098,662.1338278055191
2023-07-24T17:15:23.980647Z,24401,1436.9691610336304,663.2600873708725
2023-07-24T17:15:23.997331Z,24402,1436.4453554153442,664.503738284111
2023-07-24T17:15:24.014014Z,24403,1436.4845752716064,665.8310741186142
2023-07-24T17:15:24.030697Z,24404,1436.196208000183,667.1382933855057
2023-07-24T17:15:24.047381Z,24405,1436.0206127166748,668.67296397686
2023-07-24T17:15:24.064064Z,24406,1435.8314275741577,669.9660569429398
2023-07-24T17:15:24.080747Z,24407,1435.7515573501587,671.0196733474731
2023-07-24T17:15:24.097431Z,24408,1436.025857925415,672.5955158472061
2023-07-24T17:15:24.114114Z,24409,1435.6701374053955,673.5110878944397
2023-07-24T17:15:24.130797Z,24410,1435.624599456787,674.9876886606216
2023-07-24T17:15:24.147481Z,24411,1435.4419708251953,676.6989827156067
2023-07-24T17:15:24.164164Z,24412,1435.4870319366455,678.5300374031067
2023-07-24T17:15:24.180848Z,24413,1435.534954071045,680.4443746805191
2023-07-24T17:15:24.197531Z,24414,1435.546636581421,682.3998391628265
2023-07-24T17:15:24.214214Z,24415,1435.2699518203735,684.6150308847427
2023-07-24T17:15:24.230898Z,24416,1435.8346462249756,687.1194541454315
2023-07-24T17:15:24.247581Z,24417,1436.1927509307861,689.4111335277557
2023-07-24T17:15:24.264264Z,24418,1436.3616704940796,691.673219203949
2023-07-24T17:15:24.280948Z,24419,1436.4677667617798,694.2823380231857
2023-07-24T17:15:24.297631Z,24420,1437.1130466461182,696.878582239151
2023-07-24T17:15:24.314314Z,24421,1437.645435333252,699.4607448577881
2023-07-24T17:15:24.330998Z,24422,1438.1513595581055,702.5106847286224
2023-07-24T17:15:24.347681Z,24423,1438.6541843414307,705.8895975351334
2023-07-24T17:15:24.364364Z,24424,1439.1592741012573,709.149420261383
2023-07-24T17:15:24.381048Z,24425,1439.7462606430054,712.4888151884079
2023-07-24T17:15:24.397731Z,24426,1440.4245615005493,716.0718441009521
2023-07-24T17:15:24.414414Z,24427,1441.2819147109985,719.7595685720444
2023-07-24T17:15:24.431098Z,24428,1441.4530992507935,723.2990562915802
2023-07-24T17:15:24.447781Z,24429,1442.279577255249,726.8613874912262
2023-07-24T17:15:24.464464Z,24430,1442.6424503326416,730.9323102235794
2023-07-24T17:15:24.481148Z,24431,1442.9171085357666,734.1552078723907
2023-07-24T17:15:24.497831Z,24432,1442.9759979248047,737.8571033477783
2023-07-24T17:15:24.514515Z,24433,1443.2241916656494,741.7612820863724
2023-07-24T17:15:24.531198Z,24434,1443.2162046432495,745.5397546291351
2023-07-24T17:15:24.547881Z,24435,1443.3069229125977,749.4678497314453
2023-07-24T17:15:24.564565Z,24436,1443.599820137024,753.4440457820892
2023-07-24T17:15:24.581248Z,24437,1443.7748193740845,757.2317719459534
2023-07-24T17:15:24.597931Z,24438,1443.975567817688,761.239618062973
2023-07-24T17:15:24.614615Z,24439,1444.1994428634644,764.9528682231903
2023-07-24T17:15:24.631298Z,24440,1444.5878267288208,768.3101892471313
2023-07-24T17:15:24.647981Z,24441,1445.0680017471313,771.3697850704193
2023-07-24T17:15:24.664665Z,24442,1445.2019929885864,774.3440866470337
2023-07-24T17:15:24.681348Z,24443,1445.7505941390991,777.1487832069397
2023-07-24T17:15:24.698031Z,24444,1446.1321830749512,779.7245979309082
2023-07-24T17:15:24.714715Z,24445,1446.4082717895508,782.0552587509155
2023-07-24T17:15:24.731398Z,24446,1446.6792345046997,784.4316065311432
2023-07-24T17:15:24.748081Z,24447,1446.5783834457397,786.678671836853
2023-07-24T17:15:24.764765Z,24448,1446.4699029922485,789.1541719436646
2023-07-24T17:15:24.781448Z,24449,1446.5739727020264,791.4836704730988
2023-07-24T17:15:24.798131Z,24450,1446.4894533157349,793.7809824943542
2023-07-24T17:15:24.814815Z,24451,1445.0979232788086,796.5284585952759
2023-07-24T17:15:24.831498Z,24452,1445.2643394470215,799.0745007991791
2023-07-24T17:15:24.848182Z,24453,1445.2900886535645,801.6569316387177
2023-07-24T17:15:24.864865Z,24454,1445.4731941223145,803.865373134613
2023-07-24T17:15:24.881548Z,24455,1445.3706741333008,806.629478931427
2023-07-24T17:15:24.898232Z,24456,1445.744276046753,809.2408776283264
2023-07-24T17:15:24.914915Z,24457,1445.827841758728,811.8332326412201
2023-07-24T17:15:24.931598Z,24458,1445.9227323532104,814.4353330135345
2023-07-24T17:15:24.948282Z,24459,1446.1030960083008,816.8180286884308
2023-07-24T17:15:24.964965Z,24460,1446.138858795166,819.5990324020386
2023-07-24T17:15:24.981648Z,24461,1446.0649490356445,821.8013048171997
2023-07-24T17:15:24.998332Z,24462,1446.2289810180664,824.5147168636322
2023-07-24T17:15:25.015015Z,24463,1446.4439153671265,827.0605802536011
2023-07-24T17:15:25.031698Z,24464,1446.6075897216797,830.055445432663
2023-07-24T17:15:25.048382Z,24465,1446.990966796875,832.7264785766602
2023-07-24T17:15:25.065065Z,24466,1447.2191333770752,835.6999754905701
2023-07-24T17:15:25.081748Z,24467,1447.6629495620728,839.0367329120636
2023-07-24T17:15:25.098432Z,24468,1448.3073949813843,842.1104550361633
2023-07-24T17:15:25.115115Z,24469,1448.6510753631592,845.147967338562
2023-07-24T17:15:25.131798Z,24470,1448.891043663025,848.280519247055
2023-07-24T17:15:25.148482Z,24471,1448.9800930023193,851.5366315841675
2023-07-24T17:15:25.165165Z,24472,1449.4737386703491,854.6806275844574
2023-07-24T17:15:25.181849Z,24473,1449.9623775482178,858.3915531635284
2023-07-24T17:15:25.198532Z,24474,1450.211524963379,861.6078794002533
2023-07-24T17:15:25.215215Z,24475,1450.8289098739624,864.8914396762848
2023-07-24T17:15:25.231899Z,24476,1451.22492313385,868.2440221309662
2023-07-24T17:15:25.248582Z,24477,1451.5712261199951,871.6955780982971
2023-07-24T17:15:25.265265Z,24478,1451.8544673919678,874.9490082263947
2023-07-24T17:15:25.281949Z,24479,1452.24928855896,878.22425365448
2023-07-24T17:15:25.298632Z,24480,1452.714204788208,881.3557326793671
2023-07-24T17:15:25.315315Z,24481,1453.2119035720825,884.3767940998077
2023-07-24T17:15:25.331999Z,24482,1453.460454940796,887.9051506519318
2023-07-24T17:15:25.348682Z,24483,1453.7330865859985,890.3729617595673
2023-07-24T17:15:25.365365Z,24484,1454.0928602218628,893.172562122345
2023-07-24T17:15:25.382049Z,24485,1454.4976949691772,896.5180814266205
2023-07-24T17:15:25.398732Z,24486,1454.7287225723267,899.3607759475708
2023-07-24T17:15:25.415415Z,24487,1455.3637504577637,902.6589095592499
2023-07-24T17:15:25.432099Z,24488,1455.4742574691772,905.4706692695618
2023-07-24T17:15:25.448782Z,24489,1455.652356147766,908.7134599685669
2023-07-24T17:15:25.465465Z,24490,1456.0065269470215,911.8165969848633
2023-07-24T17:15:25.482149Z,24491,1456.3225507736206,914.902925491333
2023-07-24T17:15:25.498832Z,24492,1456.6842317581177,917.7462458610535
2023-07-24T17:15:25.515516Z,24493,1457.0226669311523,920.8095967769623
2023-07-24T17:15:25.532199Z,24494,1457.3105573654175,923.7425923347473
2023-07-24T17:15:25.548882Z,24495,1457.617998123169,926.8367886543274
2023-07-24T17:15:25.565566Z,24496,1458.250641822815,930.1475286483765
2023-07-24T17:15:25.582249Z,24497,1458.5481882095337,933.5706532001495
2023-07-24T17:15:25.598932Z,24498,1459.1652154922485,936.3791942596436
2023-07-24T17:15:25.615616Z,24499,1459.665060043335,939.5361542701721
2023-07-24T17:15:25.632299Z,24500,1459.9257707595825,942.8790807723999
2023-07-24T17:15:25.648982Z,24501,1460.2465629577637,945.8417594432831
2023-07-24T17:15:25.665666Z,24502,1460.5909585952759,949.0221440792084
2023-07-24T17:15:25.682349Z,24503,1460.7539176940918,952.1649777889252
2023-07-24T17:15:25.699032Z,24504,1460.7864618301392,954.8326134681702
2023-07-24T17:15:25.715716Z,24505,1460.9297513961792,957.7659666538239
2023-07-24T17:15:25.732399Z,24506,1460.8253240585327,960.293859243393
2023-07-24T17:15:25.749082Z,24507,1461.095929145813,962.8136157989502
2023-07-24T17:15:25.765766Z,24508,1461.0515832901,965.5719995498657
2023-07-24T17:15:25.782449Z,24509,1461.328625679016,968.4287309646606
2023-07-24T17:15:25.799132Z,24510,1461.4381790161133,970.6496000289917
2023-07-24T17:15:25.815816Z,24511,1461.4214897155762,972.8719890117645
2023-07-24T17:15:25.832499Z,24512,1461.542010307312,975.0706851482391
2023-07-24T17:15:25.849183Z,24513,1461.812138557434,977.355569601059
2023-07-24T17:15:25.865866Z,24514,1461.892008781433,979.2085289955139
2023-07-24T17:15:25.882549Z,24515,1462.3298645019531,981.1399877071381
2023-07-24T17:15:25.899233Z,24516,1462.55624294281,982.9842746257782
2023-07-24T17:15:25.915916Z,24517,1462.8359079360962,985.0661158561707
2023-07-24T17:15:25.932599Z,24518,1463.2023572921753,987.1553778648376
2023-07-24T17:15:25.949283Z,24519,1463.5471105575562,988.7473583221436
2023-07-24T17:15:25.965966Z,24520,1463.7037515640259,990.5366599559784
2023-07-24T17:15:25.982649Z,24521,1464.2143249511719,992.6094710826874
2023-07-24T17:15:25.999333Z,24522,1464.4685983657837,994.6874678134918
2023-07-24T17:15:26.016016Z,24523,1464.8398160934448,996.6195523738861
2023-07-24T17:15:26.032699Z,24524,1465.0341272354126,998.687356710434
2023-07-24T17:15:26.049383Z,24525,1465.3794765472412,1000.7631182670593
2023-07-24T17:15:26.066066Z,24526,1465.4951095581055,1003.1161308288574
2023-07-24T17:15:26.082749Z,24527,1466.023325920105,1005.2892565727234
2023-07-24T17:15:26.099433Z,24528,1466.2322998046875,1007.7095031738281
2023-07-24T17:15:26.116116Z,24529,1466.6612148284912,1009.8561644554138
2023-07-24T17:15:26.132799Z,24530,1467.1270847320557,1012.1714472770691
2023-07-24T17:15:26.149483Z,24531,1467.6169157028198,1014.421284198761
2023-07-24T17:15:26.166166Z,24532,1468.3054685592651,1017.023116350174
2023-07-24T17:15:26.182850Z,24533,1468.8091278076172,1019.3667411804199
2023-07-24T17:15:26.199533Z,24534,1469.3548679351807,1021.6681659221649
2023-07-24T17:15:26.216216Z,24535,1469.868540763855,1024.0122377872467
2023-07-24T17:15:26.232900Z,24536,1470.529556274414,1026.8130004405975
2023-07-24T17:15:26.249583Z,24537,1471.09854221344,1029.4965505599976
2023-07-24T17:15:26.266266Z,24538,1471.8599319458008,1032.3901176452637
2023-07-24T17:15:26.282950Z,24539,1472.4390506744385,1035.3578925132751
2023-07-24T17:15:26.299633Z,24540,1473.1467962265015,1038.5127067565918
2023-07-24T17:15:26.316316Z,24541,1473.9279747009277,1041.5168702602386
2023-07-24T17:15:26.333000Z,24542,1474.663257598877,1044.3648397922516
2023-07-24T17:15:26.349683Z,24543,1475.2098321914673,1047.4671721458435
2023-07-24T17:15:26.366366Z,24544,1475.8260250091553,1050.0640869140625
2023-07-24T17:15:26.383050Z,24545,1476.413369178772,1052.8267621994019
2023-07-24T17:15:26.399733Z,24546,1476.9401550292969,1055.1734268665314
2023-07-24T17:15:26.416416Z,24547,1477.4309396743774,1057.8269362449646
2023-07-24T17:15:26.433100Z,24548,1477.9181480407715,1060.2798163890839
2023-07-24T17:15:26.449783Z,24549,1478.4382581710815,1062.8305971622467
2023-07-24T17:15:26.466466Z,24550,1478.7611961364746,1065.0497674942017
2023-07-24T17:15:26.483150Z,24551,1478.8789749145508,1067.3626363277435
2023-07-24T17:15:26.499833Z,24552,1479.0644645690918,1069.8755979537964
2023-07-24T17:15:26.516517Z,24553,1479.3177843093872,1072.1831917762756
2023-07-24T17:15:26.533200Z,24554,1479.5531034469604,1074.3682980537415
2023-07-24T17:15:26.549883Z,24555,1479.8206090927124,1076.9444704055786
2023-07-24T17:15:26.566567Z,24556,1479.8566102981567,1079.1454911231995
2023-07-24T17:15:26.583250Z,24557,1480.0125360488892,1081.3314020633698
2023-07-24T17:15:26.599933Z,24558,1480.307698249817,1083.4414064884186
2023-07-24T17:15:26.616617Z,24559,1480.2873134613037,1085.55006980896
2023-07-24T17:15:26.633300Z,24560,1480.5493354797363,1087.685465812683
2023-07-24T17:15:26.649983Z,24561,1480.644702911377,1089.3605947494507
2023-07-24T17:15:26.666667Z,24562,1480.660319328308,1091.25816822052
2023-07-24T17:15:26.683350Z,24563,1480.9304475784302,1093.0934250354767
2023-07-24T17:15:26.700033Z,24564,1481.231689453125,1095.0686931610107
2023-07-24T17:15:26.716717Z,24565,1481.4260005950928,1096.7730581760406
2023-07-24T17:15:26.733400Z,24566,1481.939435005188,1098.6169874668121
2023-07-24T17:15:26.750083Z,24567,1482.1974039077759,1100.4295349121094
2023-07-24T17:15:26.766767Z,24568,1482.8144311904907,1102.2073924541473
2023-07-24T17:15:26.783450Z,24569,1483.346939086914,1104.284405708313
2023-07-24T17:15:26.800133Z,24570,1483.9303493499756,1106.346845626831
2023-07-24T17:15:26.816817Z,24571,1484.6854209899902,1108.2377135753632
2023-07-24T17:15:26.833500Z,24572,1485.2769374847412,1110.3563010692596
2023-07-24T17:15:26.850184Z,24573,1485.7083559036255,1112.441897392273
2023-07-24T17:15:26.866867Z,24574,1486.189365386963,1114.3223941326141
2023-07-24T17:15:26.883550Z,24575,1486.7018461227417,1116.4465248584747
2023-07-24T17:15:26.900234Z,24576,1487.207055091858,1118.9118325710297
2023-07-24T17:15:26.916917Z,24577,1487.4705076217651,1121.5761601924896
2023-07-24T17:15:26.933600Z,24578,1487.9579544067383,1124.319702386856
2023-07-24T17:15:26.950284Z,24579,1488.221526145935,1127.25368142128
2023-07-24T17:15:26.966967Z,24580,1488.7304306030273,1130.370318889618
2023-07-24T17:15:26.983650Z,24581,1489.1408681869507,1133.5068047046661
2023-07-24T17:15:27.000334Z,24582,1489.5050525665283,1136.8299722671509
2023-07-24T17:15:27.017017Z,24583,1489.8748397827148,1140.2716934680939
2023-07-24T17:15:27.033700Z,24584,1490.1306629180908,1143.9911127090454
2023-07-24T17:15:27.050384Z,24585,1490.8477067947388,1147.5901007652283
2023-07-24T17:15:27.067067Z,24586,1491.449236869812,1151.3280272483826
2023-07-24T17:15:27.083750Z,24587,1492.0387268066406,1154.8382341861725
2023-07-24T17:15:27.100434Z,24588,1492.41042137146,1158.0681502819061
2023-07-24T17:15:27.117117Z,24589,1493.1004047393799,1161.3032519817352
2023-07-24T17:15:27.133800Z,24590,1491.6510581970215,1164.4686162471771
2023-07-24T17:15:27.150484Z,24591,1492.123007774353,1167.079120874405
2023-07-24T17:15:27.167167Z,24592,1492.3579692840576,1169.3835854530334
2023-07-24T17:15:27.183851Z,24593,1492.5507307052612,1171.531856060028
2023-07-24T17:15:27.200534Z,24594,1492.424488067627,1173.3648777008057
2023-07-24T17:15:27.217217Z,24595,1492.6775693893433,1175.0707626342773
2023-07-24T17:15:27.233901Z,24596,1492.7438497543335,1176.8739223480225
2023-07-24T17:15:27.250584Z,24597,1492.868423461914,1178.7123084068298
2023-07-24T17:15:27.267267Z,24598,1492.6395416259766,1180.5350482463837
