timestamp,frame,x,y
2023-07-24T17:11:36.069403Z,10740,2149.493455886841,1305.2011728286743
2023-07-24T17:11:36.086086Z,10741,2149.7116088867188,1305.4203987121582
2023-07-24T17:11:36.102769Z,10742,2149.6376991271973,1305.585354566574
2023-07-24T17:11:36.119453Z,10743,2149.45387840271,1305.5155277252197
2023-07-24T17:11:36.136136Z,10744,2149.6806144714355,1305.2787780761719
2023-07-24T17:11:36.152819Z,10745,2149.820327758789,1305.6004643440247
2023-07-24T17:11:36.169503Z,10746,2149.5413780212402,1305.5855333805084
2023-07-24T17:11:36.186186Z,10747,2149.414539337158,1305.5560290813446
2023-07-24T17:11:36.202870Z,10748,2149.5981216430664,1305.075466632843
2023-07-24T17:11:36.219553Z,10749,2149.4228839874268,1305.2336275577545
2023-07-24T17:11:36.236236Z,10750,2149.4710445404053,1305.3491413593292
2023-07-24T17:11:36.252920Z,10751,2149.6565341949463,1305.346816778183
2023-07-24T17:11:36.269603Z,10752,2149.4688987731934,1305.2736818790436
2023-07-24T17:11:36.286286Z,10753,2149.5981216430664,1305.3039908409119
2023-07-24T17:11:36.302970Z,10754,2149.716377258301,1305.4220080375671
2023-07-24T17:11:36.319653Z,10755,2149.8160362243652,1305.401623249054
2023-07-24T17:11:36.336336Z,10756,2149.7669219970703,1305.306851863861
2023-07-24T17:11:36.353020Z,10757,2149.768114089966,1305.0443530082703
2023-07-24T17:11:36.369703Z,10758,2149.5325565338135,1305.278331041336
2023-07-24T17:11:36.386386Z,10759,2149.7089862823486,1305.2539229393005
2023-07-24T17:11:36.403070Z,10760,2149.7106552124023,1305.2493631839752
2023-07-24T17:11:36.419753Z,10761,2149.515151977539,1305.2790462970734
2023-07-24T17:11:36.436436Z,10762,2149.608850479126,1305.323839187622
2023-07-24T17:11:36.453120Z,10763,2149.4197845458984,1305.323213338852
2023-07-24T17:11:36.469803Z,10764,2149.6047973632812,1305.1212430000305
2023-07-24T17:11:36.486486Z,10765,2149.4925022125244,1305.2309453487396
2023-07-24T17:11:36.503170Z,10766,2149.780511856079,1305.3294718265533
2023-07-24T17:11:36.519853Z,10767,2149.55472946167,1305.4282665252686
2023-07-24T17:11:36.536537Z,10768,2149.930000305176,1305.2595555782318
2023-07-24T17:11:36.553220Z,10769,2149.5368480682373,1305.332511663437
2023-07-24T17:11:36.569903Z,10770,2149.405002593994,1305.2634000778198
2023-07-24T17:11:36.586587Z,10771,2149.639129638672,1305.3738176822662
2023-07-24T17:11:36.603270Z,10772,2149.6033668518066,1305.315524339676
2023-07-24T17:11:36.619953Z,10773,2149.484157562256,1305.3389489650726
2023-07-24T17:11:36.636637Z,10774,2149.466037750244,1305.3038120269775
2023-07-24T17:11:36.653320Z,10775,2149.6706008911133,1305.332064628601
2023-07-24T17:11:36.670003Z,10776,2149.3890285491943,1305.3569197654724
2023-07-24T17:11:36.686687Z,10777,2149.4369506835938,1305.2144944667816
2023-07-24T17:11:36.703370Z,10778,2149.333715438843,1305.1678240299225
2023-07-24T17:11:36.720053Z,10779,2149.3356227874756,1305.154412984848
2023-07-24T17:11:36.736737Z,10780,2149.333715438843,1305.1108717918396
2023-07-24T17:11:36.753420Z,10781,2149.7225761413574,1305.1788210868835
2023-07-24T17:11:36.770103Z,10782,2149.463176727295,1305.2813708782196
2023-07-24T17:11:36.786787Z,10783,2149.360179901123,1305.2558898925781
2023-07-24T17:11:36.803470Z,10784,2149.383068084717,1305.291473865509
2023-07-24T17:11:36.820153Z,10785,2149.6012210845947,1305.1858842372894
2023-07-24T17:11:36.836837Z,10786,2149.3866443634033,1305.1671981811523
2023-07-24T17:11:36.853520Z,10787,2149.73783493042,1305.0862848758698
2023-07-24T17:11:36.870204Z,10788,2149.5351791381836,1305.3093552589417
2023-07-24T17:11:36.886887Z,10789,2149.5139598846436,1305.2693903446198
2023-07-24T17:11:36.903570Z,10790,2149.592876434326,1305.3782880306244
2023-07-24T17:11:36.920254Z,10791,2149.4991779327393,1304.982215166092
2023-07-24T17:11:36.936937Z,10792,2149.5485305786133,1305.1514625549316
2023-07-24T17:11:36.953620Z,10793,2149.624824523926,1305.2105605602264
2023-07-24T17:11:36.970304Z,10794,2149.566650390625,1305.1830232143402
2023-07-24T17:11:36.986987Z,10795,2149.343967437744,1305.3507506847382
2023-07-24T17:11:37.003670Z,10796,2149.580240249634,1305.3751587867737
2023-07-24T17:11:37.020354Z,10797,2149.4240760803223,1305.2298724651337
2023-07-24T17:11:37.037037Z,10798,2149.306535720825,1305.3203523159027
2023-07-24T17:11:37.053720Z,10799,2149.519205093384,1305.2868247032166
2023-07-24T17:11:37.070404Z,10800,2149.515390396118,1305.2780628204346
2023-07-24T17:11:37.087087Z,10801,2149.5461463928223,1305.307388305664
2023-07-24T17:11:37.103770Z,10802,2149.240732192993,1305.185079574585
2023-07-24T17:11:37.120454Z,10803,2149.3725776672363,1305.2433729171753
2023-07-24T17:11:37.137137Z,10804,2149.5065689086914,1305.0627708435059
2023-07-24T17:11:37.153820Z,10805,2149.4202613830566,1305.2343428134918
2023-07-24T17:11:37.170504Z,10806,2149.4317054748535,1305.1831126213074
2023-07-24T17:11:37.187187Z,10807,2149.6670246124268,1305.228978395462
2023-07-24T17:11:37.203871Z,10808,2149.564504623413,1305.411010980606
2023-07-24T17:11:37.220554Z,10809,2149.6715545654297,1305.1282167434692
2023-07-24T17:11:37.237237Z,10810,2149.1494178771973,1305.440068244934
2023-07-24T17:11:37.253921Z,10811,2149.357795715332,1305.1547706127167
2023-07-24T17:11:37.270604Z,10812,2149.4131088256836,1305.5242896080017
2023-07-24T17:11:37.287287Z,10813,2149.6739387512207,1305.2670657634735
2023-07-24T17:11:37.303971Z,10814,2149.588108062744,1305.4511547088623
2023-07-24T17:11:37.320654Z,10815,2149.569034576416,1305.2358627319336
2023-07-24T17:11:37.337337Z,10816,2149.482250213623,1305.1738142967224
2023-07-24T17:11:37.354021Z,10817,2149.3895053863525,1305.3575456142426
2023-07-24T17:11:37.370704Z,10818,2149.557113647461,1305.0616085529327
2023-07-24T17:11:37.387387Z,10819,2149.4436264038086,1305.2010834217072
