timestamp,frame,source,x,y
2023-07-27T15:42:25.925926Z,36260,R,1401.5855350494385,1134.1795434951782
2023-07-27T15:42:25.925926Z,36260,G,1582.810835838318,1148.6161501407623
2023-07-27T15:42:25.942609Z,36261,G,1582.8232460021973,1148.6630508899689
2023-07-27T15:42:25.942609Z,36261,R,1401.7096366882324,1134.3983330726624
2023-07-27T15:42:25.959293Z,36262,R,1401.5898866653442,1134.3893880844116
2023-07-27T15:42:25.959293Z,36262,G,1582.9539556503296,1148.7301383018494
2023-07-27T15:42:25.975976Z,36263,R,1401.5039825439453,1134.520057439804
2023-07-27T15:42:25.975976Z,36263,G,1582.833722114563,1148.6866221427915
2023-07-27T15:42:25.992659Z,36264,R,1401.364730834961,1134.4792006015778
2023-07-27T15:42:25.992659Z,36264,G,1582.813898086548,1148.7321932315826
2023-07-27T15:42:26.009343Z,36265,G,1583.155258178711,1148.6496334075928
2023-07-27T15:42:26.009343Z,36265,R,1401.5165538787842,1134.4439041614532
2023-07-27T15:42:26.026026Z,36266,G,1583.095302581787,1148.5386672019958
2023-07-27T15:42:26.026026Z,36266,R,1401.3782691955566,1134.4472887516022
2023-07-27T15:42:26.042709Z,36267,G,1583.2625980377195,1148.5414474010468
2023-07-27T15:42:26.042709Z,36267,R,1401.469814300537,1134.6311445236206
2023-07-27T15:42:26.059393Z,36268,G,1583.4358568191528,1148.658094882965
2023-07-27T15:42:26.059393Z,36268,R,1401.420657157898,1134.7272427082062
2023-07-27T15:42:26.076076Z,36269,G,1583.5190210342407,1148.7211933135986
2023-07-27T15:42:26.076076Z,36269,R,1401.246431350708,1134.9066259860992
2023-07-27T15:42:26.092759Z,36270,G,1583.6273279190063,1148.8122146129608
2023-07-27T15:42:26.092759Z,36270,R,1401.349419593811,1135.1468110084534
2023-07-27T15:42:26.109443Z,36271,G,1583.77592754364,1148.8893349170685
2023-07-27T15:42:26.109443Z,36271,R,1401.328950881958,1135.426885843277
2023-07-27T15:42:26.126126Z,36272,R,1401.1355457305908,1135.4375231266022
2023-07-27T15:42:26.126126Z,36272,G,1583.7812461853027,1149.0046527385712
2023-07-27T15:42:26.142809Z,36273,R,1401.146827697754,1135.9077394008636
2023-07-27T15:42:26.142809Z,36273,G,1583.8412017822266,1149.1677174568176
2023-07-27T15:42:26.159493Z,36274,R,1400.7240762710571,1135.9102778434751
2023-07-27T15:42:26.159493Z,36274,G,1583.8221836090088,1149.1818602085114
2023-07-27T15:42:26.176176Z,36275,G,1584.1682176589966,1149.4031882286072
2023-07-27T15:42:26.176176Z,36275,R,1400.8412475585938,1136.3213846683502
2023-07-27T15:42:26.192860Z,36276,R,1400.7447061538696,1136.5412621498108
2023-07-27T15:42:26.192860Z,36276,G,1584.1569356918335,1149.4036717414856
2023-07-27T15:42:26.209543Z,36277,R,1400.4425106048584,1136.6269648075104
2023-07-27T15:42:26.209543Z,36277,G,1584.368230819702,1149.4048805236816
2023-07-27T15:42:26.226226Z,36278,R,1400.297779083252,1136.7084367275238
2023-07-27T15:42:26.226226Z,36278,G,1584.3505020141602,1149.3606390953064
2023-07-27T15:42:26.242910Z,36279,R,1400.2640943527222,1137.0751812458038
2023-07-27T15:42:26.242910Z,36279,G,1584.5197315216064,1149.3680126667025
2023-07-27T15:42:26.259593Z,36280,R,1400.1918897628784,1137.2197515964508
2023-07-27T15:42:26.259593Z,36280,G,1584.5163469314575,1149.2268269062042
2023-07-27T15:42:26.276276Z,36281,G,1584.6797742843628,1149.3090240955353
2023-07-27T15:42:26.276276Z,36281,R,1400.253134727478,1137.3544099330902
2023-07-27T15:42:26.292960Z,36282,R,1400.1988201141355,1137.5881884098053
2023-07-27T15:42:26.292960Z,36282,G,1584.9162120819092,1149.1314539909365
2023-07-27T15:42:26.309643Z,36283,G,1585.4313144683838,1149.0301580429075
2023-07-27T15:42:26.309643Z,36283,R,1399.9372396469116,1137.7900550365448
2023-07-27T15:42:26.326326Z,36284,R,1399.6240844726562,1138.135645866394
2023-07-27T15:42:26.326326Z,36284,G,1586.197198867798,1148.932851076126
2023-07-27T15:42:26.343010Z,36285,R,1399.5133600234983,1138.5046870708466
2023-07-27T15:42:26.343010Z,36285,G,1587.004826545715,1148.8542802333832
2023-07-27T15:42:26.359693Z,36286,R,1399.1175241470337,1138.6304004192352
2023-07-27T15:42:26.359693Z,36286,G,1587.640968322754,1148.9804770946505
2023-07-27T15:42:26.376376Z,36287,G,1588.3359375,1149.1938271522522
