timestamp,frame,source,x,y
2023-07-27T15:41:13.186520Z,31900,R,1332.1626753807068,1185.32275557518
2023-07-27T15:41:13.186520Z,31900,G,1726.6223936080933,1144.4920270442965
2023-07-27T15:41:13.186520Z,31900,B,1309.1120853424072,856.6861839294434
2023-07-27T15:41:13.203203Z,31901,R,1332.018669128418,1185.3098216056824
2023-07-27T15:41:13.203203Z,31901,G,1726.5754928588867,1145.1211981773376
2023-07-27T15:41:13.203203Z,31901,B,1309.272933959961,856.370873093605
2023-07-27T15:41:13.219887Z,31902,R,1332.0395407676697,1185.4470183849337
2023-07-27T15:41:13.219887Z,31902,G,1726.3542051315308,1145.655963420868
2023-07-27T15:41:13.219887Z,31902,B,1309.2932415008545,856.4699932336807
2023-07-27T15:41:13.236570Z,31903,R,1331.653536319733,1184.985988855362
2023-07-27T15:41:13.236570Z,31903,G,1726.3933696746826,1146.221673488617
2023-07-27T15:41:13.236570Z,31903,B,1309.4378924369812,856.2917582988739
2023-07-27T15:41:13.253253Z,31904,R,1331.3717288970947,1184.6105411052704
2023-07-27T15:41:13.253253Z,31904,G,1726.6157855987549,1146.8051526546478
2023-07-27T15:41:13.253253Z,31904,B,1309.4595699310305,856.2929066419601
2023-07-27T15:41:13.269937Z,31905,G,1726.5904817581177,1147.3000280857086
2023-07-27T15:41:13.269937Z,31905,B,1309.5657815933228,856.3043296337128
2023-07-27T15:41:13.269937Z,31905,R,1331.0123176574707,1184.463553190231
2023-07-27T15:41:13.286620Z,31906,B,1310.0210089683533,856.7677162885666
2023-07-27T15:41:13.286620Z,31906,R,1330.6516976356506,1183.8772938251495
2023-07-27T15:41:13.286620Z,31906,G,1726.364197731018,1147.8150901794434
2023-07-27T15:41:13.303303Z,31907,B,1310.220941543579,856.9299952983856
2023-07-27T15:41:13.303303Z,31907,R,1330.6689429283142,1183.8730630874634
2023-07-27T15:41:13.303303Z,31907,G,1726.29022026062,1148.461305141449
2023-07-27T15:41:13.319987Z,31908,B,1310.2873439788818,856.8575288057327
2023-07-27T15:41:13.319987Z,31908,R,1330.3583664894104,1183.462077140808
2023-07-27T15:41:13.319987Z,31908,G,1726.305853843689,1148.8959832191467
2023-07-27T15:41:13.336670Z,31909,B,1310.2175569534302,856.9292095899582
2023-07-27T15:41:13.336670Z,31909,R,1330.1878476142883,1183.0798602104187
2023-07-27T15:41:13.336670Z,31909,G,1726.2631435394287,1149.3448040485382
2023-07-27T15:41:13.353353Z,31910,B,1310.0706496238708,856.6264096498489
2023-07-27T15:41:13.353353Z,31910,G,1726.3395385742188,1149.799306154251
2023-07-27T15:41:13.353353Z,31910,R,1329.942223072052,1182.796159029007
2023-07-27T15:41:13.370037Z,31911,G,1726.45832157135,1150.2958738803864
2023-07-27T15:41:13.370037Z,31911,B,1309.8299407958984,856.5234214067459
2023-07-27T15:41:13.370037Z,31911,R,1329.6388187408447,1182.3167560100555
2023-07-27T15:41:13.386720Z,31912,G,1726.6394777297974,1150.8991770744324
2023-07-27T15:41:13.386720Z,31912,B,1309.31604719162,856.2585772275925
2023-07-27T15:41:13.386720Z,31912,R,1329.5781378746033,1182.2030096054075
2023-07-27T15:41:13.403403Z,31913,G,1726.2313928604126,1151.357426404953
2023-07-27T15:41:13.403403Z,31913,B,1308.5090641975405,856.4920535087585
2023-07-27T15:41:13.403403Z,31913,R,1328.9884939193726,1181.6974968910215
2023-07-27T15:41:13.420087Z,31914,G,1726.1680526733398,1151.80455493927
2023-07-27T15:41:13.420087Z,31914,B,1307.800395488739,856.6035032272339
2023-07-27T15:41:13.420087Z,31914,R,1328.427860736847,1181.3219282627106
2023-07-27T15:41:13.436770Z,31915,B,1306.0654706954956,857.0578844547272
2023-07-27T15:41:13.436770Z,31915,R,1327.9534540176392,1181.088028907776
2023-07-27T15:41:13.436770Z,31915,G,1726.308916091919,1152.5789008140564
2023-07-27T15:41:13.453453Z,31916,R,1327.7790670394895,1181.115830898285
2023-07-27T15:41:13.453453Z,31916,G,1726.0853719711304,1152.909986257553
2023-07-27T15:41:13.453453Z,31916,B,1305.3472929000854,857.0995874404907
2023-07-27T15:41:13.470137Z,31917,R,1327.1654086112976,1180.6260323524475
2023-07-27T15:41:13.470137Z,31917,G,1725.9906034469604,1153.432059288025
2023-07-27T15:41:13.470137Z,31917,B,1304.3048391342163,857.6646326780319
2023-07-27T15:41:13.486820Z,31918,R,1326.8664364814758,1180.2730679512024
2023-07-27T15:41:13.486820Z,31918,G,1725.9304866790771,1153.879187822342
2023-07-27T15:41:13.486820Z,31918,B,1303.3808460235596,858.5528458356857
2023-07-27T15:41:13.503504Z,31919,G,1725.8086414337158,1154.4316012859344
2023-07-27T15:41:13.503504Z,31919,B,1302.667986869812,859.0440949201584
2023-07-27T15:41:13.503504Z,31919,R,1326.4438462257383,1179.9531033039093
2023-07-27T15:41:13.520187Z,31920,B,1302.3341212272644,859.2042585611343
2023-07-27T15:41:13.520187Z,31920,R,1326.074845314026,1179.7149732112885
2023-07-27T15:41:13.520187Z,31920,G,1725.7580337524414,1155.0097618103027
2023-07-27T15:41:13.536870Z,31921,B,1302.3426632881165,859.0269302129745
2023-07-27T15:41:13.536870Z,31921,R,1325.668936252594,1179.273163318634
2023-07-27T15:41:13.536870Z,31921,G,1725.8826189041138,1155.512736082077
2023-07-27T15:41:13.553554Z,31922,B,1302.3359746932983,859.0044468641281
2023-07-27T15:41:13.553554Z,31922,R,1325.568687915802,1179.306163072586
2023-07-27T15:41:13.553554Z,31922,G,1725.943058013916,1156.1416654586792
2023-07-27T15:41:13.570237Z,31923,B,1302.6388955116272,858.7629926204681
2023-07-27T15:41:13.570237Z,31923,R,1324.9912123680117,1178.6653876304626
2023-07-27T15:41:13.570237Z,31923,G,1725.934515953064,1156.4596960544586
2023-07-27T15:41:13.586920Z,31924,R,1324.6463871002195,1178.274346590042
2023-07-27T15:41:13.586920Z,31924,G,1725.856670379639,1156.958681344986
2023-07-27T15:41:13.586920Z,31924,B,1303.2515869140625,858.4301544427872
2023-07-27T15:41:13.603604Z,31925,G,1725.9088897705078,1157.4444909095764
2023-07-27T15:41:13.603604Z,31925,B,1303.562888622284,858.6170926094055
2023-07-27T15:41:13.603604Z,31925,R,1324.347414970398,1177.9794037342072
2023-07-27T15:41:13.620287Z,31926,G,1725.799454689026,1157.9167621135712
2023-07-27T15:41:13.620287Z,31926,B,1303.9467978477478,858.7490311861038
2023-07-27T15:41:13.620287Z,31926,R,1324.2436208724976,1177.8649320602417
2023-07-27T15:41:13.636970Z,31927,G,1725.8587656021118,1158.3383853435516
2023-07-27T15:41:13.636970Z,31927,B,1304.4930062294006,858.7707288265228
2023-07-27T15:41:13.636970Z,31927,R,1323.7946791648865,1177.4759459495544
2023-07-27T15:41:13.653654Z,31928,G,1725.8205680847168,1158.6509764194489
2023-07-27T15:41:13.653654Z,31928,R,1323.5274577140808,1176.9041919708252
2023-07-27T15:41:13.653654Z,31928,B,1305.2311692237854,858.8978927135468
2023-07-27T15:41:13.670337Z,31929,R,1323.4214072227478,1176.692413330078
2023-07-27T15:41:13.670337Z,31929,G,1725.998661994934,1159.1007642745972
2023-07-27T15:41:13.670337Z,31929,B,1306.0890822410583,858.9259968996048
2023-07-27T15:41:13.687020Z,31930,R,1323.566864013672,1176.5617439746857
2023-07-27T15:41:13.687020Z,31930,G,1726.1686973571775,1159.4206080436709
2023-07-27T15:41:13.687020Z,31930,B,1307.223645210266,858.8525633811951
2023-07-27T15:41:13.703704Z,31931,R,1323.3064923286438,1176.0449895858765
2023-07-27T15:41:13.703704Z,31931,G,1726.2078619003296,1159.6416943073273
2023-07-27T15:41:13.703704Z,31931,B,1308.3369336128235,858.669191122055
2023-07-27T15:41:13.720387Z,31932,R,1323.054904460907,1175.728167772293
2023-07-27T15:41:13.720387Z,31932,G,1726.1611223220823,1159.982570886612
2023-07-27T15:41:13.720387Z,31932,B,1309.6037373542786,858.5319339036942
2023-07-27T15:41:13.737070Z,31933,G,1726.2726526260376,1160.4093918800354
2023-07-27T15:41:13.737070Z,31933,B,1310.7452306747437,858.2783313989639
2023-07-27T15:41:13.737070Z,31933,R,1323.0219449996948,1175.637992620468
2023-07-27T15:41:13.753754Z,31934,B,1312.2413001060486,857.7027093172073
2023-07-27T15:41:13.753754Z,31934,R,1322.7290167808533,1175.3928515911102
2023-07-27T15:41:13.753754Z,31934,G,1726.3717727661133,1160.8197734355929
2023-07-27T15:41:13.770437Z,31935,B,1313.617458343506,857.3649755716324
2023-07-27T15:41:13.770437Z,31935,R,1322.7801885604858,1175.0321509838104
2023-07-27T15:41:13.770437Z,31935,G,1726.4433326721191,1161.2934951782229
2023-07-27T15:41:13.787120Z,31936,B,1314.994261264801,857.021560549736
2023-07-27T15:41:13.787120Z,31936,R,1322.1851453781128,1174.3494307994845
2023-07-27T15:41:13.787120Z,31936,G,1726.40948677063,1161.616844415665
2023-07-27T15:41:13.803804Z,31937,B,1316.493070602417,856.6546951532364
2023-07-27T15:41:13.803804Z,31937,G,1726.506028175354,1162.2994437217712
2023-07-27T15:41:13.803804Z,31937,R,1321.9740114212036,1174.32017827034
2023-07-27T15:41:13.820487Z,31938,G,1726.5911264419556,1162.6291995048523
2023-07-27T15:41:13.820487Z,31938,B,1318.2806177139282,856.2009787559509
2023-07-27T15:41:13.820487Z,31938,R,1321.4269971847534,1173.6460404396057
2023-07-27T15:41:13.837171Z,31939,G,1726.7345685958862,1163.0606138706207
2023-07-27T15:41:13.837171Z,31939,B,1319.8411555290222,856.0704302787781
2023-07-27T15:41:13.837171Z,31939,R,1321.0480036735537,1173.028594493866
2023-07-27T15:41:13.853854Z,31940,G,1726.8588314056396,1163.905794382095
2023-07-27T15:41:13.853854Z,31940,B,1321.2630863189695,856.1086277961731
2023-07-27T15:41:13.853854Z,31940,R,1320.441759109497,1172.5131697654724
2023-07-27T15:41:13.870537Z,31941,G,1726.6733236312866,1164.1504518985748
2023-07-27T15:41:13.870537Z,31941,B,1323.1091384887695,855.8277068138123
2023-07-27T15:41:13.870537Z,31941,R,1319.932700634003,1171.9501190185547
2023-07-27T15:41:13.887221Z,31942,B,1325.0103917121887,855.6019062995911
2023-07-27T15:41:13.887221Z,31942,R,1319.5885200500488,1171.7099339962006
2023-07-27T15:41:13.887221Z,31942,G,1727.0169401168823,1164.8856332302094
2023-07-27T15:41:13.903904Z,31943,R,1318.889199256897,1171.0037634372711
2023-07-27T15:41:13.903904Z,31943,G,1727.0021123886108,1165.5567491054535
2023-07-27T15:41:13.903904Z,31943,B,1326.9482307434082,855.1765962839127
2023-07-27T15:41:13.920587Z,31944,R,1318.6234283447266,1170.4086799621582
2023-07-27T15:41:13.920587Z,31944,G,1727.1418476104736,1166.1413161754608
2023-07-27T15:41:13.920587Z,31944,B,1329.091079235077,854.7948628664017
2023-07-27T15:41:13.937271Z,31945,R,1318.248302936554,1169.8230249881744
2023-07-27T15:41:13.937271Z,31945,G,1727.2680444717407,1166.8381791114807
2023-07-27T15:41:13.937271Z,31945,B,1331.495105266571,854.5250626802444
2023-07-27T15:41:13.953954Z,31946,R,1317.9245910644531,1169.0943710803986
2023-07-27T15:41:13.953954Z,31946,B,1334.5625915527344,853.6217397451401
2023-07-27T15:41:13.953954Z,31946,G,1727.549771308899,1167.6576125621796
2023-07-27T15:41:13.970637Z,31947,B,1337.3055601119995,853.5535039901733
2023-07-27T15:41:13.970637Z,31947,R,1317.402719497681,1168.4550461769104
2023-07-27T15:41:13.970637Z,31947,G,1727.7705755233765,1168.5000128746033
2023-07-27T15:41:13.987321Z,31948,B,1340.087532043457,853.6307451725006
2023-07-27T15:41:13.987321Z,31948,R,1317.0397624969482,1168.0368075370789
2023-07-27T15:41:13.987321Z,31948,G,1727.8988676071167,1169.182853937149
2023-07-27T15:41:14.004004Z,31949,B,1343.4153094291687,853.6321352720261
2023-07-27T15:41:14.004004Z,31949,R,1316.581392288208,1167.3259227275848
2023-07-27T15:41:14.004004Z,31949,G,1728.009430885315,1169.9175517559052
2023-07-27T15:41:14.020687Z,31950,B,1346.5664434432983,854.2466801404953
2023-07-27T15:41:14.020687Z,31950,R,1316.270896434784,1166.6161258220673
2023-07-27T15:41:14.020687Z,31950,G,1728.1051664352417,1170.8377976417542
2023-07-27T15:41:14.037371Z,31951,R,1316.215211868286,1166.2308869361875
2023-07-27T15:41:14.037371Z,31951,G,1728.300989151001,1171.747406244278
2023-07-27T15:41:14.037371Z,31951,B,1350.0915746688845,854.70674264431
2023-07-27T15:41:14.054054Z,31952,G,1728.3817358016968,1172.5650265216827
2023-07-27T15:41:14.054054Z,31952,B,1353.883605003357,855.0882343053818
2023-07-27T15:41:14.054054Z,31952,R,1315.4877667427063,1165.243916273117
2023-07-27T15:41:14.070737Z,31953,G,1728.662495613098,1173.4216904640198
2023-07-27T15:41:14.070737Z,31953,B,1357.9770250320437,855.2237992286682
2023-07-27T15:41:14.070737Z,31953,R,1315.4623823165894,1164.8219304084778
2023-07-27T15:41:14.087421Z,31954,G,1728.6621732711792,1173.9783346652985
2023-07-27T15:41:14.087421Z,31954,B,1361.6347999572754,855.524604678154
2023-07-27T15:41:14.087421Z,31954,R,1314.7087469100952,1163.8828275203705
2023-07-27T15:41:14.104104Z,31955,B,1365.7243518829346,855.5481759309769
2023-07-27T15:41:14.104104Z,31955,R,1314.3528814315796,1163.3959300518036
2023-07-27T15:41:14.104104Z,31955,G,1728.7925605773926,1174.835119485855
2023-07-27T15:41:14.120787Z,31956,R,1313.8526873588562,1162.6230347156525
2023-07-27T15:41:14.120787Z,31956,G,1728.9790353775024,1175.6518936157229
2023-07-27T15:41:14.120787Z,31956,B,1369.420163154602,855.2519034147263
2023-07-27T15:41:14.137471Z,31957,R,1313.5077815055847,1161.9305233955383
2023-07-27T15:41:14.137471Z,31957,G,1728.9795188903809,1176.1571645736694
2023-07-27T15:41:14.137471Z,31957,B,1373.4292907714844,855.5553077459335
2023-07-27T15:41:14.154154Z,31958,R,1313.210340499878,1161.4918563365936
2023-07-27T15:41:14.154154Z,31958,G,1729.0465660095217,1176.6944682598114
2023-07-27T15:41:14.154154Z,31958,B,1378.3862648010254,854.5225846767426
2023-07-27T15:41:14.170838Z,31959,R,1312.7771935462952,1160.7037303447723
2023-07-27T15:41:14.170838Z,31959,G,1729.1202211380005,1177.2341895103457
2023-07-27T15:41:14.170838Z,31959,B,1382.1876430511477,854.2409384250641
2023-07-27T15:41:14.187521Z,31960,G,1729.045760154724,1177.5774836540222
2023-07-27T15:41:14.187521Z,31960,B,1385.9917612075806,854.5864083766937
2023-07-27T15:41:14.187521Z,31960,R,1312.4390568733215,1160.1596574783323
2023-07-27T15:41:14.204204Z,31961,B,1389.585551261902,854.792928814888
2023-07-27T15:41:14.204204Z,31961,R,1311.514983177185,1159.13352227211
2023-07-27T15:41:14.204204Z,31961,G,1728.8766918182373,1177.815371990204
2023-07-27T15:41:14.220888Z,31962,B,1393.3526000976562,855.41581428051
2023-07-27T15:41:14.220888Z,31962,R,1311.1077041625977,1158.7036793231964
2023-07-27T15:41:14.220888Z,31962,G,1728.825439453125,1178.0404472351074
2023-07-27T15:41:14.237571Z,31963,B,1396.4612655639648,855.9265851974487
2023-07-27T15:41:14.237571Z,31963,R,1310.422969341278,1157.5981271266935
2023-07-27T15:41:14.237571Z,31963,G,1728.8188314437866,1178.235907316208
2023-07-27T15:41:14.254254Z,31964,B,1400.0244331359863,856.1338309049606
2023-07-27T15:41:14.254254Z,31964,G,1728.86057472229,1178.3596866130829
2023-07-27T15:41:14.254254Z,31964,R,1309.8874788284302,1156.9039235115051
2023-07-27T15:41:14.270938Z,31965,G,1729.0356063842771,1178.498696565628
2023-07-27T15:41:14.270938Z,31965,B,1403.4051551818848,856.3909993171692
2023-07-27T15:41:14.270938Z,31965,R,1309.5254888534546,1156.2851479053495
2023-07-27T15:41:14.287621Z,31966,G,1729.155517578125,1178.601080417633
2023-07-27T15:41:14.287621Z,31966,B,1406.840030670166,856.5578716993332
2023-07-27T15:41:14.287621Z,31966,R,1308.9267387390137,1155.3936710357666
2023-07-27T15:41:14.304304Z,31967,G,1729.226755142212,1178.5914101600647
2023-07-27T15:41:14.304304Z,31967,B,1410.3179388046265,856.4061090946198
2023-07-27T15:41:14.304304Z,31967,R,1308.29519033432,1154.461095571518
2023-07-27T15:41:14.320988Z,31968,G,1729.5068702697754,1178.75181555748
2023-07-27T15:41:14.320988Z,31968,B,1413.2501220703125,856.5228170156479
2023-07-27T15:41:14.320988Z,31968,R,1307.4505739212036,1153.318312883377
2023-07-27T15:41:14.337671Z,31969,B,1416.0872144699097,856.5011798143387
2023-07-27T15:41:14.337671Z,31969,R,1306.50119638443,1152.6060984134674
2023-07-27T15:41:14.337671Z,31969,G,1729.2891283035278,1178.804034948349
2023-07-27T15:41:14.354354Z,31970,R,1305.9884309768677,1151.886873006821
2023-07-27T15:41:14.354354Z,31970,G,1729.138111114502,1178.9837808609009
2023-07-27T15:41:14.354354Z,31970,B,1418.8184175491333,856.6960959434509
2023-07-27T15:41:14.371038Z,31971,R,1305.3710656166077,1151.4501399993896
2023-07-27T15:41:14.371038Z,31971,G,1729.1526165008545,1179.2418558597565
2023-07-27T15:41:14.371038Z,31971,B,1421.5093278884888,857.0108023881912
2023-07-27T15:41:14.387721Z,31972,R,1304.6550636291504,1150.5406522750854
2023-07-27T15:41:14.387721Z,31972,G,1729.141173362732,1179.2121198177338
2023-07-27T15:41:14.387721Z,31972,B,1424.1136894226074,857.0060881376266
2023-07-27T15:41:14.404404Z,31973,G,1729.3448934555054,1179.4707992076874
2023-07-27T15:41:14.404404Z,31973,B,1426.5349607467651,856.955561041832
2023-07-27T15:41:14.404404Z,31973,R,1304.529672622681,1149.9827992916107
2023-07-27T15:41:14.421088Z,31974,B,1428.9592943191528,856.804281949997
2023-07-27T15:41:14.421088Z,31974,R,1304.2954106330872,1149.2972989082336
