timestamp,frame,source,x,y
2023-07-27T15:38:12.172172Z,21050,R,1320.3465070724487,1180.3888692855835
2023-07-27T15:38:12.172172Z,21050,G,1716.8286790847778,1063.9745614528656
2023-07-27T15:38:12.188856Z,21051,R,1320.3746314048767,1180.462967634201
2023-07-27T15:38:12.188856Z,21051,G,1716.9139385223389,1064.0445499420166
2023-07-27T15:38:12.205539Z,21052,R,1320.3300676345823,1180.3928582668304
2023-07-27T15:38:12.205539Z,21052,G,1716.936180114746,1063.9572758674622
2023-07-27T15:38:12.222222Z,21053,R,1320.281635761261,1180.312716007233
2023-07-27T15:38:12.222222Z,21053,G,1716.8784809112549,1063.9421660900116
2023-07-27T15:38:12.238906Z,21054,R,1320.3209614753723,1180.3660233020782
2023-07-27T15:38:12.238906Z,21054,G,1716.8942756652832,1064.0974946022034
2023-07-27T15:38:12.255589Z,21055,R,1320.089600563049,1180.5707910060885
2023-07-27T15:38:12.255589Z,21055,G,1716.8844442367554,1064.127593278885
2023-07-27T15:38:12.272272Z,21056,R,1319.953733444214,1180.6338894367218
2023-07-27T15:38:12.272272Z,21056,G,1716.8846054077148,1064.109219789505
2023-07-27T15:38:12.288956Z,21057,G,1716.8725175857544,1064.090000152588
2023-07-27T15:38:12.288956Z,21057,R,1319.9216604232788,1180.5719997882843
2023-07-27T15:38:12.305639Z,21058,G,1716.9295721054075,1063.977704286575
2023-07-27T15:38:12.305639Z,21058,R,1319.798122882843,1180.4692533016205
2023-07-27T15:38:12.322322Z,21059,G,1717.0815563201904,1064.0741651058197
2023-07-27T15:38:12.322322Z,21059,R,1319.692394733429,1180.225804567337
2023-07-27T15:38:12.339006Z,21060,G,1717.2864046096802,1063.8863203525543
2023-07-27T15:38:12.339006Z,21060,R,1319.4050269126892,1179.794269323349
2023-07-27T15:38:12.355689Z,21061,R,1319.3729538917542,1179.0577583312988
2023-07-27T15:38:12.355689Z,21061,G,1717.5528202056885,1063.7752332687378
2023-07-27T15:38:12.372372Z,21062,R,1318.7545409202576,1178.4422464370728
2023-07-27T15:38:12.372372Z,21062,G,1717.6915884017944,1063.5280373096466
2023-07-27T15:38:12.389056Z,21063,R,1318.110743522644,1177.6657247543335
2023-07-27T15:38:12.389056Z,21063,G,1717.9855642318726,1063.5171582698822
2023-07-27T15:38:12.405739Z,21064,R,1317.5914506912231,1176.6941056251526
2023-07-27T15:38:12.405739Z,21064,G,1718.2195844650269,1063.243973493576
