,timestamp,x,y,c0,c1
1447,2023-07-24 17:13:58.050417,0.5999596573679773,0.5993407165181541,40000,82480
1448,2023-07-24 17:13:58.152704,0.5999596573679773,0.5993407165181541,40000,82480
1449,2023-07-24 17:13:58.255447,0.6001865020247491,0.5998935534124119,40003,82489
1450,2023-07-24 17:13:58.443824,0.600039478456716,0.5997688984456111,40000,82485
1451,2023-07-24 17:13:58.547298,0.6001076320933788,0.600355925598677,39999,82491
1452,2023-07-24 17:13:58.642262,0.6000704356515358,0.599050286475302,40004,82480
1453,2023-07-24 17:13:58.844360,0.6003422980344637,0.5947840391153401,40030,82452
1454,2023-07-24 17:13:58.950316,0.600114420235443,0.5924764639431304,40035,82429
1455,2023-07-24 17:13:59.051254,0.5999174803833378,0.5885997448012716,40048,82394
1456,2023-07-24 17:13:59.153650,0.5995654335044484,0.5847838389707956,40057,82356
1457,2023-07-24 17:13:59.256713,0.5993755365612926,0.5803383192269097,40073,82316
1458,2023-07-24 17:13:59.345257,0.5992296869921777,0.575090681156665,40094,82270
1459,2023-07-24 17:13:59.451308,0.5992244690524929,0.5706237904263304,40115,82233
1460,2023-07-24 17:13:59.564764,0.5994383872961986,0.5658766611153219,40143,82198
1461,2023-07-24 17:13:59.644713,0.5993174623933605,0.5613032283956219,40162,82157
1462,2023-07-24 17:13:59.759255,0.5993422603584426,0.5562876191463975,40187,82115
1463,2023-07-24 17:13:59.845666,0.5989725890863474,0.5525409789191884,40196,82075
1464,2023-07-24 17:13:59.946904,0.5984012955625111,0.5489850463776251,40199,82032
1465,2023-07-24 17:14:00.051378,0.5978710356174642,0.5460490525976253,40200,81995
1466,2023-07-24 17:14:00.145046,0.597927160509424,0.542709543965445,40218,81967
1467,2023-07-24 17:14:00.256295,0.5976543162587522,0.5385070535351464,40232,81924
1468,2023-07-24 17:14:00.445276,0.5963347155698272,0.5305598010854262,40238,81824
1469,2023-07-24 17:14:00.543969,0.5959120777439432,0.526624531075926,40247,81779
1470,2023-07-24 17:14:00.645344,0.5956607299354273,0.5231849857038517,40258,81742
1471,2023-07-24 17:14:00.744068,0.5953274421490861,0.5195377773184469,40268,81701
1472,2023-07-24 17:14:00.843505,0.5952034288517953,0.5154204705566245,40286,81660
1473,2023-07-24 17:14:00.943348,0.5953605593237724,0.5104547365618599,40316,81617
1474,2023-07-24 17:14:01.043075,0.5949673472963366,0.5060015105558349,40329,81566
1475,2023-07-24 17:14:01.244159,0.5943361289443719,0.4962556866291007,40364,81458
1476,2023-07-24 17:14:01.343292,0.5941126679920938,0.4921675075296056,40380,81413
1477,2023-07-24 17:14:01.643725,0.5927583837572408,0.4779423303666702,40421,81240
1478,2023-07-24 17:14:01.742324,0.5921514613144007,0.47422257309501015,40425,81188
1479,2023-07-24 17:14:01.850693,0.5913690205493544,0.470360322945947,40425,81130
1480,2023-07-24 17:14:01.956112,0.5904730594406485,0.4659377186029231,40425,81063
1481,2023-07-24 17:14:02.044363,0.5896581223495646,0.4612037921127565,40429,80994
1482,2023-07-24 17:14:02.155341,0.5881877169560744,0.45678067358935415,40413,80912
1483,2023-07-24 17:14:02.249724,0.5867460908101413,0.4528277763632512,40395,80835
1484,2023-07-24 17:14:02.351209,0.5850577071920997,0.44956786736214516,40366,80759
1485,2023-07-24 17:14:02.451988,0.5831466878773153,0.44711298984409864,40326,80686
1486,2023-07-24 17:14:02.548895,0.5812584049826017,0.4438390419267586,40291,80604
1487,2023-07-24 17:14:02.649976,0.5788407715814496,0.44051544256968067,40241,80508
1488,2023-07-24 17:14:02.753911,0.5764338250058971,0.43845174716706947,40184,80426
1489,2023-07-24 17:14:02.853853,0.5738038115926067,0.4364583436714726,40120,80339
1490,2023-07-24 17:14:02.949421,0.5712218202108036,0.43448267486109693,40057,80253
1491,2023-07-24 17:14:03.047466,0.5677934114053741,0.4326001446669099,80147,39969
1492,2023-07-24 17:14:03.154606,0.5648431702413869,0.4300234517218965,39898,80044
1493,2023-07-24 17:14:03.254005,0.5614182192735706,0.428211102166116,39809,79938
1494,2023-07-24 17:14:03.344589,0.5579911825731588,0.4265177873100049,39719,79833
1495,2023-07-24 17:14:03.450447,0.5545086085933862,0.4242385356241325,39630,79719
1496,2023-07-24 17:14:03.553464,0.5500378320003276,0.4244307079363052,79611,39500
1497,2023-07-24 17:14:03.843250,0.5387490719325148,0.4225222685367469,79308,39183
1498,2023-07-24 17:14:03.942092,0.5354497004249553,0.42132600111126617,39093,79211
1499,2023-07-24 17:14:04.172712,0.5253631016370417,0.4254377752918237,79016,38785
1500,2023-07-24 17:14:04.242894,0.5201908870163283,0.4276365288489198,78918,38628
1501,2023-07-24 17:14:04.344569,0.5161687732358988,0.4289555033963205,38508,78837
1502,2023-07-24 17:14:04.457574,0.510693610318671,0.4351038628253978,78785,38330
1503,2023-07-24 17:14:04.558698,0.5071243645556103,0.43861949030271197,78745,38217
1504,2023-07-24 17:14:04.646229,0.5042804079216875,0.4425315245780045,78728,38124
1505,2023-07-24 17:14:04.750002,0.5019087255957663,0.44518962580185173,78706,38049
1506,2023-07-24 17:14:04.846120,0.499901407482288,0.4474024393994315,37986,78687
1507,2023-07-24 17:14:04.944520,0.4964797955219946,0.4526386818915893,78674,37875
1508,2023-07-24 17:14:05.046921,0.494393682142925,0.45651099597877887,37806,78675
1509,2023-07-24 17:14:05.146726,0.49164148524242124,0.46229216590613453,78685,37714
1510,2023-07-24 17:14:05.249428,0.4903751592612908,0.4660748351662919,37669,78704
1511,2023-07-24 17:14:05.352065,0.4892458027807116,0.47063735592475264,37626,78736
1512,2023-07-24 17:14:05.443482,0.48872354898573706,0.47474197678503915,78776,37601
1513,2023-07-24 17:14:05.553250,0.4884319873817173,0.4790055947096461,78823,37582
1514,2023-07-24 17:14:05.651117,0.488284421128797,0.48327617525828037,78873,37567
1515,2023-07-24 17:14:05.756696,0.4883991154536666,0.48798506347632353,78934,37558
1516,2023-07-24 17:14:05.844698,0.4887508410933332,0.49205195861008355,78992,37557
1517,2023-07-24 17:14:05.951908,0.48882874824700356,0.49642389905018214,79047,37548
1518,2023-07-24 17:14:06.056851,0.4889395858152985,0.5007731105700072,79102,37540
1519,2023-07-24 17:14:06.142887,0.48921311120837635,0.5048532178397538,79157,37537
1520,2023-07-24 17:14:06.247954,0.49006566797967094,0.5093917465545189,79230,37548
1521,2023-07-24 17:14:06.347059,0.49055981316054337,0.5129601874547165,79283,37552
1522,2023-07-24 17:14:06.545525,0.4906627146211309,0.5233858713471774,79406,37529
1523,2023-07-24 17:14:06.645395,0.49071671873675143,0.52766230187409,79456,37520
1524,2023-07-24 17:14:06.757209,0.4907332302222231,0.532403450425753,79510,37509
1525,2023-07-24 17:14:06.848716,0.49064593942140994,0.5364967276491582,79554,37497
1526,2023-07-24 17:14:06.941364,0.4907241613971375,0.5415583175173164,79612,37487
1527,2023-07-24 17:14:07.043315,0.49059976519946397,0.5466161717716765,79665,37472
1528,2023-07-24 17:14:07.145202,0.4901368312301366,0.5523949901031682,79718,37447
1529,2023-07-24 17:14:07.341512,0.4893832116382343,0.5626411139313214,79812,37405
1530,2023-07-24 17:14:07.449091,0.4894032690404997,0.5682579231463322,79872,37393
1531,2023-07-24 17:14:07.542600,0.4893929652875509,0.573134490008816,37382,79923
1532,2023-07-24 17:14:07.644190,0.4890242812196342,0.5772428039372968,79958,37364
1533,2023-07-24 17:14:07.754481,0.4879418604987305,0.5826402584864732,79991,37326
1534,2023-07-24 17:14:07.847865,0.4857705227395689,0.5870738881112292,79991,37264
1535,2023-07-24 17:14:07.945514,0.48313580057491967,0.5911816415606359,79978,37192
1536,2023-07-24 17:14:08.045870,0.4801888771278719,0.5937624550063214,79943,37116
1537,2023-07-24 17:14:08.157600,0.4775046140732996,0.5961844116110249,79912,37047
1538,2023-07-24 17:14:08.253127,0.4744498720710126,0.597196660621699,36972,79859
