,timestamp,x,y,c0,c1
2142,2023-07-24 17:15:23.335014,0.1691692407448262,0.1549917834148018,64903,28138
2143,2023-07-24 17:15:23.453820,0.16824151911523622,0.15044625656166655,28084,64759
2144,2023-07-24 17:15:23.641250,0.16339251741642505,0.14592018880550683,27930,64546
2145,2023-07-24 17:15:23.742795,0.16372843858354957,0.14613701257694833,27940,64558
2146,2023-07-24 17:15:23.852237,0.16632022705745722,0.14718138847171613,28013,64633
2147,2023-07-24 17:15:23.939685,0.17114106463800005,0.14741624878409298,28138,64725
2148,2023-07-24 17:15:24.040361,0.17686413943580467,0.1481740584953335,28291,64849
2149,2023-07-24 17:15:24.139560,0.18201776389608396,0.14900316624843357,28431,64966
2150,2023-07-24 17:15:24.238949,0.18630806002251923,0.1491573407851775,28545,65049
2151,2023-07-24 17:15:24.435178,0.19716712563142574,0.14817370916406836,28829,65223
2152,2023-07-24 17:15:24.535820,0.206064598665834,0.1489363815733854,29076,65414
2153,2023-07-24 17:15:24.750504,0.23111232286670855,0.15184565705342745,29796,65992
2154,2023-07-24 17:15:24.934390,0.2570734395484494,0.1529636337227126,30564,66565
2155,2023-07-24 17:15:25.039533,0.2657564342570188,0.1530206205715675,30827,66754
2156,2023-07-24 17:15:25.147873,0.2750699190509019,0.15296470546814578,31113,66957
2157,2023-07-24 17:15:25.242993,0.28451208075196005,0.15298416123854608,31408,67169
2158,2023-07-24 17:15:25.336617,0.2977261161167729,0.15198039491883686,67442,31825
2159,2023-07-24 17:15:25.438598,0.3071609330571357,0.1551637437295923,32142,67757
2160,2023-07-24 17:15:25.556336,0.3195647978441018,0.15601484473593585,32553,68079
2161,2023-07-24 17:15:25.758971,0.34219440447347654,0.15791372269362136,33322,68695
2162,2023-07-24 17:15:25.833999,0.35364435866254446,0.15909127396102296,33720,69022
2163,2023-07-24 17:15:25.933395,0.365241493089776,0.1597601478617261,34128,69344
2164,2023-07-24 17:15:26.039515,0.3749873098331777,0.15972501773291414,34475,69602
